entity1,entity2,relation
癣菌疹,涂片,相关检查
癣菌疹,真菌组织病理学,相关检查
花斑癣,涂片,相关检查
真菌性脑膜炎,脑脊液葡萄糖和血清葡萄糖比值,相关检查
花斑癣,皮损,相关检查
小脑扁桃体下疝畸形,腰椎穿刺,相关检查
小脑扁桃体下疝畸形,脊柱MRI检查,相关检查
真菌性脑膜炎,脑脊液氯化物,相关检查
小脑扁桃体下疝畸形,脊椎平片,相关检查
呼吸肌疲劳症,呼吸肌张力的测定,相关检查
癣菌疹,癣菌素试验,相关检查
小脑扁桃体下疝畸形,颈椎CT检查,相关检查
新生儿低镁血症,心电图,相关检查
新生儿低镁血症,血清钙,相关检查
小儿睾丸扭转,尿常规,相关检查
硒及其化合物引起的皮肤病,便常规,相关检查
硒及其化合物引起的皮肤病,皮肤颜色,相关检查
小儿睾丸扭转,血常规,相关检查
硒及其化合物引起的皮肤病,血清硒(Se),相关检查
硒及其化合物引起的皮肤病,皮肤病的物理检查,相关检查
新生儿低镁血症,血清镁(Mg2+,相关检查
新生儿低镁血症,血清镁,相关检查
硒及其化合物引起的皮肤病,全血硒,相关检查
硒及其化合物引起的皮肤病,尿硒,相关检查
小儿睾丸扭转,ECT检查,相关检查
褥疮,血常规,相关检查
阵发性睡眠性血红蛋白尿,尿含铁血黄素(HS,相关检查
弱精,精子爬高试验,相关检查
弱精,精液检查,相关检查
乳腺炎,乳腺导管内窥镜,相关检查
乳腺炎,乳房穿刺针活检,相关检查
乳腺炎,乳腺肿瘤标记（CA 15-3）,相关检查
乳腺炎,胸部B超,相关检查
Rotor综合征,口服胆囊造影,相关检查
Rotor综合征,直接胆红素/间接胆红素比值,相关检查
肉瘤,CT平扫,相关检查
乳腺炎,乳腺远红外检查,相关检查
乳腺炎,血常规,相关检查
妊娠合并肠梗阻,腹部血管超声检查,相关检查
软下疳,涂片,相关检查
乳管内乳头状瘤,乳腺远红外检查,相关检查
乳管内乳头状瘤,乳腺导管造影,相关检查
肉瘤,核磁共振成像(MRI),相关检查
乳管内乳头状瘤,乳房超声检查,相关检查
妊娠合并甲状旁腺功能减退,钼靶X线检查,相关检查
弱精,精液液化时间,相关检查
软骨粘液样纤维瘤,骨关节及软组织CT检查,相关检查
妊娠合并甲状旁腺功能减退,颅骨透照试验,相关检查
软骨粘液样纤维瘤,四肢的骨和关节平片,相关检查
弱精,精子运动速度,相关检查
软骨粘液样纤维瘤,细胞组织化学染色,相关检查
软骨粘液样纤维瘤,骨与关节MRI检查,相关检查
妊娠合并甲状旁腺功能减退,血清钙,相关检查
绒毛膜癌,妇科超声检查,相关检查
物理性皮肤病,皮肤病的物理检查,相关检查
绒毛膜癌,人绒毛膜促性腺激素（HCG）,相关检查
软骨粘液样纤维瘤,血常规,相关检查
软下疳,浆细胞,相关检查
妊娠合并肠梗阻,移动性浊音,相关检查
妊娠合并肠梗阻,腹部透视,相关检查
自发性血胸,胸部平片,相关检查
妊娠合并肠梗阻,腹部平片,相关检查
伪聋,听力检查,相关检查
伪聋,耳的一般检查法,相关检查
伪聋,耳镜检查法,相关检查
妊娠合并肠梗阻,血常规,相关检查
绒毛膜癌,羊水白细胞,相关检查
阵发性睡眠性血红蛋白尿,尿隐血,相关检查
阵发性睡眠性血红蛋白尿,抗人球蛋白试验,相关检查
腕枪刺状畸形,钼靶X线检查,相关检查
完全性大动脉转位,心血管造影,相关检查
完全性大动脉转位,钼靶X线检查,相关检查
完全性大动脉转位,心电图,相关检查
妊娠合并甲状旁腺功能减退,血清磷（Pi）,相关检查
外阴包涵囊肿,阴道分泌物检查,相关检查
外阴包涵囊肿,血常规,相关检查
网络成瘾,脑电图尖波,相关检查
腕枪刺状畸形,血常规,相关检查
网络成瘾,脑电图检查,相关检查
完全性大动脉转位,多普勒超声心动图,相关检查
胃痉挛,胃肠道功能动力学检查,相关检查
顽痹,抗核抗体（ANA）,相关检查
腕枪刺状畸形,尿常规,相关检查
阵发性睡眠性血红蛋白尿,血浆结合球蛋白半定量测定,相关检查
顽痹,四肢与关节运动功能,相关检查
顽痹,四肢的骨和关节平片,相关检查
顽痹,类风湿因子（RF）,相关检查
阵发性睡眠性血红蛋白尿,冷热溶血试验,相关检查
胃痉挛,胃肠道疾病的超声检查,相关检查
阵发性睡眠性血红蛋白尿,心电图,相关检查
阵发性睡眠性血红蛋白尿,尿含铁血红黄素,相关检查
阵发性睡眠性血红蛋白尿,血清结合珠蛋白,相关检查
阵发性睡眠性血红蛋白尿,血浆游离血红蛋白,相关检查
胃痉挛,胃肠道CT检查,相关检查
网络成瘾,脑电图棘波,相关检查
多发性斑状色素沉着症,免疫病理检查,相关检查
多巴反应性肌张力障碍,颅脑MRI检查,相关检查
多巴反应性肌张力障碍,便常规,相关检查
多巴反应性肌张力障碍,颅脑CT检查,相关检查
多巴反应性肌张力障碍,血常规,相关检查
多巴反应性肌张力障碍,脑脊液常规检验（CSF）,相关检查
动脉瘤,动脉通畅性试验,相关检查
多巴反应性肌张力障碍,脑电图检查,相关检查
多发性斑状色素沉着症,皮损,相关检查
多发性斑状色素沉着症,涂片,相关检查
对乙酰氨基酚中毒,血清谷丙转氨酶,相关检查
多发性斑状色素沉着症,浆细胞,相关检查
多发性斑状色素沉着症,细胞组织化学染色,相关检查
胆脂瘤型中耳炎,听力检查,相关检查
阵发性睡眠性血红蛋白尿,红细胞乙酰胆碱脂酶,相关检查
胆脂瘤型中耳炎,耳镜检查法,相关检查
多房棘球蚴病,皮内试验,相关检查
多房棘球蚴病,肝脏超声检查,相关检查
动脉瘤,上肢动脉功能试验,相关检查
多房棘球蚴病,血液检查,相关检查
多房棘球蚴病,肝、胆、脾CT检查,相关检查
骨血管肉瘤,涂片,相关检查
骨血管肉瘤,肿瘤声学造影,相关检查
骨血管肉瘤,血管造影,相关检查
光气中毒,心电图,相关检查
骨血管外皮细胞瘤,病理反射检查,相关检查
动脉瘤,动脉听诊,相关检查
胆脂瘤型中耳炎,乳突CT检查,相关检查
多房棘球蚴病,阴道寄生虫检验,相关检查
骨血管外皮细胞瘤,肿瘤筛查,相关检查
骨血管外皮细胞瘤,肿瘤标志物检测,相关检查
光气中毒,动脉血氧分压(PaO2),相关检查
高动力性循环,脉搏,相关检查
高动力性循环,心脏血管超声检查,相关检查
高动力性循环,心电图,相关检查
高动力性循环,心血管造影,相关检查
单纯性肥胖,生长激素,相关检查
骨血管肉瘤,免疫病理检查,相关检查
单纯性肥胖,基础代谢,相关检查
单纯性肥胖,甘油三酯,相关检查
单纯性肥胖,胰岛素,相关检查
骨血管肉瘤,细胞组织化学染色,相关检查
多发性肌炎-皮肌炎,浆细胞,相关检查
多发性肌炎-皮肌炎,心电图,相关检查
多发性肌炎-皮肌炎,肌电图,相关检查
胆脂瘤型中耳炎,超级影像,相关检查
胆脂瘤型中耳炎,耳鼻咽喉CT检查,相关检查
单纯性肥胖,蛋白质浓度测定,相关检查
往来寒热,心电图,相关检查
鼓膜穿孔,耳镜检查法,相关检查
鼓膜穿孔,乳突,相关检查
鼓膜穿孔,电测听,相关检查
鼓膜穿孔,鼓膜,相关检查
单纯性肥胖,血清皮质醇（FC）,相关检查
往来寒热,尿常规,相关检查
神经系统遗传病,CT检查,相关检查
胆咳,便常规,相关检查
神经系统遗传病,核磁共振成像(MRI),相关检查
胆咳,胸部平片,相关检查
肝血管肉瘤,白细胞分类计数,相关检查
肝血管肉瘤,血管造影,相关检查
光线性弹力纤维病,细胞组织化学染色,相关检查
胆咳,尿常规,相关检查
胆咳,血常规,相关检查
光线性弹力纤维病,免疫病理检查,相关检查
高脂蛋白血症Ⅴ型,脂蛋白电泳(SLE,相关检查
高脂蛋白血症Ⅴ型,葡萄糖耐量试验,相关检查
高脂蛋白血症Ⅴ型,甘油三酯,相关检查
光线性弹力纤维病,皮损,相关检查
往来寒热,血常规,相关检查
胆咳,十二指肠引流一般性状检查,相关检查
痿证,类风湿相关核抗原(RANA)抗体,相关检查
痿证,抗类风湿性关节炎33抗体,相关检查
痿证,类风湿因子（RF）,相关检查
痿证,类风湿因子,相关检查
胆咳,静脉胆囊、胆道造影,相关检查
高脂蛋白血症Ⅴ型,乳糜微粒,相关检查
食道溃疡,内镜检查,相关检查
输卵管妊娠流产,腹腔镜,相关检查
肾母细胞瘤,CT检查,相关检查
输卵管妊娠流产,后穹窿穿刺术,相关检查
输卵管肿瘤,癌抗原125（CA125）,相关检查
输卵管肿瘤,子宫内膜活检,相关检查
输卵管肿瘤,阴道细胞学检查,相关检查
输卵管肿瘤,腹腔镜,相关检查
输卵管肿瘤,妇科超声检查,相关检查
输卵管肿瘤,腹部CT,相关检查
肾母细胞瘤,动态显像,相关检查
肾母细胞瘤,静脉尿路造影,相关检查
肾母细胞瘤,血液检查,相关检查
Thygeson浅层点状角膜病变,眼标本的细菌学检查,相关检查
Thygeson浅层点状角膜病变,角膜检查,相关检查
Thygeson浅层点状角膜病变,免疫学检测,相关检查
糖尿病性胃轻瘫,胃肠型和蠕动波,相关检查
糖尿病性胃轻瘫,胃运动功能测定,相关检查
糖尿病性胃轻瘫,内镜检查,相关检查
糖尿病性周围神经病,神经系统检查,相关检查
糖尿病性周围神经病,F-波,相关检查
特发性大网膜节段性梗死,腹部CT,相关检查
特发性迟发性免疫球蛋白缺乏症,免疫病理检查,相关检查
Thygeson浅层点状角膜病变,角膜染色法,相关检查
特发性迟发性免疫球蛋白缺乏症,血常规,相关检查
特发性迟发性免疫球蛋白缺乏症,浆细胞,相关检查
糖原贮积病Ⅱ型,肾上腺素试验,相关检查
特发性滴状色素减少症,皮肤颜色,相关检查
糖原贮积病Ⅱ型,血液生化六项检查,相关检查
Thygeson浅层点状角膜病变,角膜反射检查,相关检查
特发性滴状色素减少症,皮肤病的物理检查,相关检查
糖原贮积病Ⅱ型,胰高血糖素,相关检查
糖尿病性周围神经病,浅感觉检查,相关检查
特发性迟发性免疫球蛋白缺乏症,血清免疫球蛋白测定,相关检查
糖尿病性周围神经病,深感觉检查,相关检查
糖原贮积病Ⅱ型,尿常规,相关检查
特发性迟发性免疫球蛋白缺乏症,尿常规,相关检查
特发性大网膜节段性梗死,腹腔穿刺,相关检查
糖尿病性视网膜病变,眼底荧光血管造影,相关检查
鼓膜穿孔,耳部检查,相关检查
特发性黄斑裂孔,血管造影,相关检查
特发性黄斑裂孔,CT检查,相关检查
特发性大网膜节段性梗死,血常规,相关检查
糖尿病心脏病,断层显像,相关检查
糖尿病心脏病,冠状动脉造影,相关检查
糖尿病心脏病,CT检查,相关检查
糖尿病心脏病,心电图,相关检查
糖尿病心脏病,多普勒超声心动图,相关检查
糖尿病心脏病,动态心电图（Holter监测）,相关检查
特发性黄斑裂孔,裂隙灯,相关检查
特发性黄斑裂孔,视野检查,相关检查
包皮炎,阴茎检查,相关检查
糖原贮积病Ⅱ型,果糖耐量试验,相关检查
包皮炎,大生化检查,相关检查
包皮炎,精液检查,相关检查
白塞综合征,CT检查,相关检查
包皮炎,尿常规,相关检查
白塞综合征,纤维胃镜,相关检查
白塞综合征,肠镜,相关检查
白塞综合征,血管造影,相关检查
白塞综合征,心电图,相关检查
白塞综合征,脑电图检查,相关检查
糖尿病合并低血糖,血液生化六项检查,相关检查
糖尿病心脏病,空腹血葡萄糖,相关检查
糖尿病合并低血糖,糖化血红蛋白,相关检查
特发性黄斑裂孔,前置镜,相关检查
糖尿病合并低血糖,胰岛素,相关检查
糖尿病合并低血糖,胰岛素-c肽测定及其释放试验,相关检查
糖尿病合并低血糖,胰腺疾病超声诊断,相关检查
糖尿病合并低血糖,胰腺的CT检查,相关检查
特发性黄斑裂孔,眼底荧光血管造影,相关检查
糖尿病性视网膜病变,眼底检查,相关检查
糖尿病性胃轻瘫,胃肠道功能动力学检查,相关检查
糖尿病性视网膜病变,肾功能检查,相关检查
糖尿病心脏病,50克葡萄糖耐量检查,相关检查
糖尿病性周围神经病,血液检查,相关检查
糖尿病性周围神经病,肌电图,相关检查
Thygeson浅层点状角膜病变,角膜知觉检查法,相关检查
白塞综合征,血清粘蛋白（SM）,相关检查
肾母细胞瘤,红细胞生成素,相关检查
输卵管妊娠流产,X线碘油造影,相关检查
Thygeson浅层点状角膜病变,病毒感染免疫检测,相关检查
肾母细胞瘤,神经元特异性烯醇化酶（NSE）,相关检查
输卵管妊娠流产,刮宫检查,相关检查
糖尿病性视网膜病变,糖尿病视网膜病变检查,相关检查
输卵管妊娠破裂,后穹窿穿刺术,相关检查
输卵管妊娠破裂,刮宫检查,相关检查
输卵管妊娠破裂,人绒毛膜促性腺激素（HCG）,相关检查
输卵管妊娠破裂,子宫输卵管造影,相关检查
输卵管妊娠破裂,妇科超声检查,相关检查
食道溃疡,上消化道内窥镜检查,相关检查
食道溃疡,食道X线钡餐检查,相关检查
神经官能性表皮剥脱,血常规,相关检查
十二指肠腺癌,内镜检查,相关检查
十二指肠腺癌,CT检查,相关检查
肾动脉狭窄,放射性核素肾图,相关检查
肾动脉狭窄,血管紧张素Ⅱ,相关检查
肾动脉狭窄,卡托普利肾图试验,相关检查
肾动脉狭窄,腹部血管杂音,相关检查
肾动脉狭窄,卡托普利试验,相关检查
十二指肠腺癌,唾液黏蛋白,相关检查
白内障,眼底检查,相关检查
白内障,视力,相关检查
鼻咽血管纤维瘤,鼻咽部MRI检查,相关检查
鼻咽血管纤维瘤,前鼻镜检查,相关检查
鼻咽血管纤维瘤,颅底片,相关检查
鼻咽血管纤维瘤,耳鼻咽喉CT检查,相关检查
鼻咽血管纤维瘤,间接鼻咽镜,相关检查
玻璃体出血,眼底检查,相关检查
玻璃体混浊,眼底检查,相关检查
瘢痕性类天疱疮,眼科检查,相关检查
玻璃体混浊,视力,相关检查
玻璃体出血,视力,相关检查
伴有虹膜睫状体炎的继发性青光眼,脉搏,相关检查
皮肤松垂,真菌组织病理学,相关检查
皮肤炭疽,涂片,相关检查
瘢痕性类天疱疮,血常规,相关检查
皮肤丝虫病,涂片,相关检查
皮肤腺样囊性癌,真菌组织病理学,相关检查
皮肤丝虫病,血常规,相关检查
皮肤纤毛囊肿,皮损,相关检查
皮肤纤毛囊肿,真菌组织病理学,相关检查
表层巩膜炎,眼底荧光血管造影,相关检查
表层巩膜炎,检眼镜检查法,相关检查
表层巩膜炎,裂隙灯,相关检查
暴露性角膜炎,Cochet和Bonnet氏角膜知觉测量计,相关检查
暴露性角膜炎,角膜照影法,相关检查
暴露性角膜炎,角膜染色法,相关检查
表层巩膜炎,眼科检查,相关检查
皮肤炭疽,真菌组织病理学,相关检查
玻璃体猪囊虫病,眼底检查,相关检查
玻璃体猪囊虫病,眼科检查,相关检查
皮肤行为症,颅脑MRI检查,相关检查
皮肤行为症,颅脑CT检查,相关检查
皮肤丝虫病,微丝蚴（Mf）,相关检查
皮肤瘙痒症,皮肤真菌镜检,相关检查
皮肤幼虫移行症,血常规,相关检查
皮肤软骨瘤,真菌组织病理学,相关检查
皮肤炭疽,炭疽的凝集反应,相关检查
糖原贮积病Ⅴ型,肾上腺素试验,相关检查
老年人原发性肝癌,血清铁蛋白,相关检查
偻附,肌钙蛋白,相关检查
老年人原发性肝癌,胎甲球（a-FA/AFP),相关检查
老年人原发性肝癌,血池显像,相关检查
偻附,血清钙,相关检查
偻附,血常规,相关检查
老年人神经梅毒,脑脊液细胞学检查,相关检查
老年人原发性肝癌,血管造影,相关检查
老年人原发性肝癌,肝胆显像,相关检查
淋巴管肉瘤,皮肤癌检测,相关检查
淋巴管肉瘤,淋巴显像,相关检查
老年人神经梅毒,脑脊液(Kahn)氏沉淀试验,相关检查
老年人原发性肝癌,反应时,相关检查
老年人原发性肝癌,CT检查,相关检查
糖原贮积病Ⅴ型,血液生化六项检查,相关检查
糖原贮积病Ⅴ型,胰高血糖素,相关检查
老年人原发性肝癌,造影检查,相关检查
颅内高压综合征,神经系统检查,相关检查
老年人原发性肝癌,甲胎蛋白变异体（AFPV）,相关检查
老年人原发性肝癌,血清甲胎蛋白(AFP),相关检查
颅内高压综合征,血管造影,相关检查
颅内高压综合征,视力,相关检查
利斯特菌病,涂片,相关检查
利斯特菌病,颅脑CT检查,相关检查
利斯特菌病,胸部平片,相关检查
利斯特菌病,胸部B超,相关检查
糖原贮积病Ⅴ型,血常规,相关检查
利斯特菌病,心电图,相关检查
流行性斑疹伤寒,立克次体凝集试验,相关检查
流行性斑疹伤寒,补体结合试验,相关检查
流行性斑疹伤寒,涂片,相关检查
流行性斑疹伤寒,血凝试验,相关检查
老年人乳腺癌,钼,相关检查
老年人乳腺癌,浆细胞,相关检查
老年人乳腺癌,血清铁蛋白,相关检查
淋巴细胞脉络丛脑膜炎,脑脊液检查-化学检查-蛋白质检查,相关检查
淋巴细胞脉络丛脑膜炎,异形淋巴细胞,相关检查
淋巴细胞脉络丛脑膜炎,补体结合试验,相关检查
复发性皮肤坏死性嗜酸粒细胞血管炎,血清免疫球蛋白A（IgA）,相关检查
淋巴细胞脉络丛脑膜炎,淋巴细胞脉络丛脑膜炎补体结合试验,相关检查
复发性皮肤坏死性嗜酸粒细胞血管炎,血液检查,相关检查
复发性外阴阴道念珠菌病,维生素,相关检查
复发性外阴阴道念珠菌病,皮损,相关检查
复发性外阴阴道念珠菌病,阴道真菌检验,相关检查
老年人乳腺癌,液晶热图,相关检查
复发性无菌性脑膜炎,脑脊液细菌培养,相关检查
副神经节起源的肿瘤,CT检查,相关检查
副神经节起源的肿瘤,胸部平片,相关检查
副神经节起源的肿瘤,副神经检查,相关检查
复发性无菌性脑膜炎,尿常规,相关检查
老年人乳腺癌,"c-erbB-2基因检测（c-erbB-2,neu,HER-2）",相关检查
副神经节起源的肿瘤,核磁共振成像(MRI),相关检查
副神经节起源的肿瘤,胸部透视,相关检查
复发性线性棘层松解性皮肤病,涂片,相关检查
复发性线性棘层松解性皮肤病,细胞组织化学染色,相关检查
复发性线性棘层松解性皮肤病,免疫病理检查,相关检查
副流行性感冒,胸部平片,相关检查
副流行性感冒,尿常规,相关检查
副流行性感冒,痰液常规检查,相关检查
复发性无菌性脑膜炎,狼疮细胞,相关检查
复发性无菌性脑膜炎,脑脊液病原体检查,相关检查
副流行性感冒,副流感病毒抗体,相关检查
副流行性感冒,血常规,相关检查
复发性外阴阴道念珠菌病,生理盐水皮肤试验,相关检查
复发性外阴阴道念珠菌病,涂片,相关检查
复发性无菌性脑膜炎,血常规,相关检查
老年人乳腺癌,乳房摄片,相关检查
老年人乳腺癌,CT平扫,相关检查
老年人乳腺癌,涂片,相关检查
流行性斑疹伤寒,免疫电泳,相关检查
复发性无菌性脑膜炎,脑脊液细胞分类计数,相关检查
流行性斑疹伤寒,心电图,相关检查
颅内高压综合征,脑脊液压力,相关检查
流行性斑疹伤寒,皮疹,相关检查
流行性斑疹伤寒,外-斐二氏反应,相关检查
颅内高压综合征,CT检查,相关检查
皮肤黏液瘤,病理反射检查,相关检查
老年人神经症,心电图,相关检查
老年人神经症,血液检查,相关检查
老年人乳腺癌,乳房活检,相关检查
皮肤黏液瘤,血液检查,相关检查
皮肤黏液瘤,免疫病理检查,相关检查
脾脓肿,涂片,相关检查
脾脓肿,CT检查,相关检查
脾脓肿,药敏试验,相关检查
痞满,胃液酸碱度(pH),相关检查
脾脓肿,腹部平片,相关检查
痞满,心电图,相关检查
痞满,纤维胃镜,相关检查
糖原贮积病Ⅴ型,果糖耐量试验,相关检查
痞满,胃镜,相关检查
痞满,胃超声检查,相关检查
脾约,肠道通过时间测定和压力测定,相关检查
痞满,最大胃酸分泌量测定（MAO）,相关检查
脾约,胃肠道功能动力学检查,相关检查
脾约,便常规,相关检查
脾约,肠镜,相关检查
皮质性遗忘症,CT检查,相关检查
皮质性遗忘症,实体觉,相关检查
脾约,等渗盐水低压灌肠试验,相关检查
副神经损伤与卡压,神经系统检查,相关检查
副肿瘤性边缘系统脑炎,颅脑MRI检查,相关检查
副肿瘤性边缘系统脑炎,细胞组织化学染色,相关检查
副肿瘤性边缘系统脑炎,血清学反应,相关检查
副肿瘤性边缘系统脑炎,脑脊液常规检验（CSF）,相关检查
副肿瘤性边缘系统脑炎,脑电图检查,相关检查
副银屑病,皮损,相关检查
副银屑病,细胞组织化学染色,相关检查
副银屑病,免疫病理检查,相关检查
副银屑病,涂片,相关检查
副神经损伤,CT检查,相关检查
副神经损伤,副神经检查,相关检查
副神经损伤,肌电图,相关检查
副神经损伤与卡压,肌电图,相关检查
副神经损伤,核磁共振成像(MRI),相关检查
男性生殖系结核,涂片,相关检查
脑型肺吸虫病,CT平扫,相关检查
男性生殖系结核,尿常规,相关检查
男性乳腺癌,钼靶X线检查,相关检查
男性乳腺癌,p53基因检测,相关检查
年龄相关性白内障,造影检查,相关检查
其他病毒肺炎,涂片,相关检查
尿道癌,尿道分泌物检查,相关检查
尿道癌,血液检查,相关检查
尿道癌,造影检查,相关检查
年龄相关性白内障,血常规,相关检查
年龄相关性白内障,血管造影,相关检查
尿道癌,肿瘤筛查,相关检查
年龄相关性白内障,尿常规,相关检查
年龄相关性白内障,年龄检查,相关检查
年龄相关性白内障,视力,相关检查
男性乳腺癌,细胞组织化学染色,相关检查
男性乳腺癌,肿瘤筛查,相关检查
男性乳腺癌,免疫病理检查,相关检查
尿道癌,阴道尿道瘘显象,相关检查
脑型肺吸虫病,颅底片,相关检查
脑型肺吸虫病,皮内试验,相关检查
前列腺囊肿,膀胱镜,相关检查
男性乳腺癌,涂片,相关检查
前列腺囊肿,CT检查,相关检查
前列腺囊肿,前列腺液培养,相关检查
副神经节起源的肿瘤,儿茶酚胺,相关检查
驱蛔灵中毒,血液生化六项检查,相关检查
缺血性视盘病变,眼底检查,相关检查
缺血性视盘病变,视力,相关检查
驱蛔灵中毒,肾功能检查,相关检查
前列腺囊肿,静脉尿路造影,相关检查
驱蛔灵中毒,心电图,相关检查
缺血性结肠炎,纤维结肠镜检查,相关检查
缺血性结肠炎,便常规,相关检查
缺血性结肠炎,内镜检查,相关检查
缺血性结肠炎,腹部平片,相关检查
缺血性结肠炎,造影检查,相关检查
缺血性结肠炎,血常规,相关检查
其他沙门菌感染,酶联免疫吸附试验,相关检查
缺血性肝炎,心电图,相关检查
其他沙门菌感染,视力,相关检查
缺血性肝炎,血常规,相关检查
缺血性肝炎,丙氨酸氨基转移酶(ALT）,相关检查
缺血性肝炎,肝脏疾病超声诊断,相关检查
倾倒综合征,5-羟色胺,相关检查
倾倒综合征,胃肠道CT检查,相关检查
其他沙门菌感染,血常规,相关检查
倾倒综合征,胃粘膜活检,相关检查
倾倒综合征,胃镜,相关检查
脐膨出-巨舌-巨大躯体综合征,胰岛素,相关检查
脐膨出-巨舌-巨大躯体综合征,尿常规,相关检查
脐膨出-巨舌-巨大躯体综合征,腹部平片,相关检查
脐膨出-巨舌-巨大躯体综合征,腹部CT,相关检查
其他沙门菌感染,粪细菌培养,相关检查
缺血缺氧性脑病,脑多普勒超声（TCD）,相关检查
缺血缺氧性脑病,脑脊液游离型髓鞘碱性蛋白,相关检查
缺血缺氧性脑病,颅脑超声检查,相关检查
缺血缺氧性脑病,脑脊液游离型髓鞘碱性蛋白抗体,相关检查
其他晶体性关节病,磁共振平扫,相关检查
缺血缺氧性脑病,脑电图检查,相关检查
缺血缺氧性脑病,脑神经检查,相关检查
缺血缺氧性脑病,颅脑CT检查,相关检查
缺血性肝炎,肝区腹膜摩擦感,相关检查
其他晶体性关节病,X线碘油造影,相关检查
其他晶体性关节病,白细胞数,相关检查
脑型肺吸虫病,补体结合试验,相关检查
其他弧菌感染,粪便脓液,相关检查
其他弧菌感染,粪便白细胞,相关检查
其他弧菌感染,粪便血液,相关检查
脑型肺吸虫病,酶联免疫吸附试验,相关检查
内生性软骨瘤,血涂片,相关检查
男性生殖系结核,尿液分析,相关检查
复发性皮肤坏死性嗜酸粒细胞血管炎,蛋白电泳,相关检查
内生性软骨瘤,肿瘤标志物检测,相关检查
内生性软骨瘤,肿瘤筛查,相关检查
内生性软骨瘤,细胞组织化学染色,相关检查
内生性软骨瘤,免疫病理检查,相关检查
男性生殖系结核,精液检查,相关检查
颞下颌间挛缩,四肢的骨和关节平片,相关检查
颞下颌间挛缩,肌电图,相关检查
其他弧菌感染,粪便粘液,相关检查
男性生殖系结核,血常规,相关检查
男性生殖系结核,前列腺液中细菌和原虫,相关检查
接触性荨麻疹,皮肤斑贴实验,相关检查
惊恐症,颅脑CT检查,相关检查
惊恐症,颅脑超声检查,相关检查
惊恐症,脑电图检查,相关检查
甲状旁腺功能减退症,甲状旁腺激素,相关检查
脊髓血管畸形,CT造影扫描,相关检查
甲状旁腺功能减退症,尿磷,相关检查
结核性苔藓,皮疹,相关检查
麻风,免疫病理检查,相关检查
麻风,涂片,相关检查
慢性反流性肾病,造影检查,相关检查
慢性反流性肾病,膀胱造影,相关检查
甲状旁腺功能减退症,血浆环磷酸腺苷,相关检查
慢性反流性肾病,血液检查,相关检查
慢性反流性肾病,浆细胞,相关检查
甲状旁腺功能减退症,钙调素,相关检查
慢性反流性肾病,肾脏超声检查,相关检查
麻风,细胞组织化学染色,相关检查
慢脾风,便常规,相关检查
慢脾风,血液电解质检查,相关检查
慢脾风,肌电图,相关检查
嘧啶5′-核苷酸缺乏症,周围血白细胞计数及分类检验,相关检查
甲状旁腺功能减退症,尿环磷酸鸟苷,相关检查
湄公血吸虫病,定量肝功能试验,相关检查
慢脾风,心电图,相关检查
嘧啶5′-核苷酸缺乏症,血浆因子XIII缺乏筛选试验,相关检查
慢脾风,血常规,相关检查
慢脾风,脑电图检查,相关检查
湄公血吸虫病,CT检查,相关检查
慢脾风,尿常规,相关检查
脉溢,出血时间,相关检查
嘧啶5′-核苷酸缺乏症,血常规,相关检查
脉溢,凝血酶原时间（PT）,相关检查
脉溢,血小板计数（PLT）,相关检查
结核性苔藓,皮损,相关检查
脉络膜转移癌,视野检查,相关检查
脉溢,尿常规,相关检查
慢性化脓性胸膜炎,浆膜腔积液细胞计数,相关检查
尺桡骨干骨折,四肢的骨和关节平片,相关检查
脉络膜转移癌,病理反射检查,相关检查
脉络膜转移癌,五官MRI检查,相关检查
脉络膜转移癌,眼底荧光血管造影,相关检查
尺桡骨干骨折,四肢与关节运动功能,相关检查
脉络膜转移癌,血管造影,相关检查
尺桡骨干骨折,血液检查,相关检查
创伤性肘关节炎,血液检查,相关检查
尺桡骨干骨折,骨关节及软组织CT检查,相关检查
创伤性肘关节炎,四肢的骨和关节平片,相关检查
脆弱性骨硬化,骨与关节MRI检查,相关检查
脆弱性骨硬化,CT检查,相关检查
脆弱性骨硬化,四肢的骨和关节平片,相关检查
慢性化脓性胸膜炎,支气管造影,相关检查
尺骨鹰嘴骨折,四肢的骨和关节平片,相关检查
摩根菌肺炎,骨髓细菌培养,相关检查
慢性化脓性胸膜炎,胸部透视,相关检查
摩根菌肺炎,涂片,相关检查
摩根菌肺炎,血液及骨髓细菌培养,相关检查
慢性化脓性胸膜炎,血常规,相关检查
成软骨细胞瘤,骨与关节MRI检查,相关检查
成软骨细胞瘤,四肢的骨和关节平片,相关检查
成软骨细胞瘤,骨关节及软组织CT检查,相关检查
成软骨细胞瘤,关节腔液检查,相关检查
结核性苔藓,真菌组织病理学,相关检查
甲状旁腺功能减退症,血清碱性磷酸酶,相关检查
脊髓血管畸形,血管造影,相关检查
甲状旁腺功能减退症,血清钙,相关检查
脊髓血管畸形,核磁共振成像(MRI),相关检查
摩根菌肺炎,血常规,相关检查
甲状旁腺功能减退症,心电图,相关检查
继发性皮肤滤泡中心细胞性淋巴瘤,肿瘤筛查,相关检查
继发性皮肤滤泡中心细胞性淋巴瘤,肿瘤标志物检测,相关检查
继发性皮肤滤泡中心细胞性淋巴瘤,真菌组织病理学,相关检查
椒疮,眼睑检查,相关检查
椒疮,血常规,相关检查
急性全自主神经失调症,钼靶X线检查,相关检查
