entity1,entity2,relation
毛孢子菌病,结节,相关症状
致密性骨发育障碍,异常矮小,相关症状
致密性骨发育障碍,指甲易碎,相关症状
致密性骨发育障碍,骨脆,相关症状
致心律失常性右室心肌病,晕厥,相关症状
致心律失常性右室心肌病,猝死,相关症状
致心律失常性右室心肌病,心音异常,相关症状
致心律失常性右室心肌病,心动过速,相关症状
致心律失常性右室心肌病,体循环淤血,相关症状
致心律失常性右室心肌病,心律失常,相关症状
致心律失常性右室心肌病,右心衰竭,相关症状
指节垫,足趾屈曲挛缩,相关症状
指节垫,屈曲指,相关症状
致心律失常性右室心肌病,心肌冬眠现象,相关症状
致心律失常性右室心肌病,咳嗽性晕厥,相关症状
油漆皮炎,便秘,相关症状
油漆皮炎,瘙痒,相关症状
原发性阴道恶性淋巴瘤,下腹疼痛,相关症状
原发性阴道恶性淋巴瘤,发烧,相关症状
原发性阴道恶性淋巴瘤,性交困难,相关症状
原发性阴道恶性淋巴瘤,阴道出血,相关症状
匐行疹,瘙痒,相关症状
匐行疹,化脓结痂,相关症状
阴茎离断伤,四肢发冷,相关症状
阴茎离断伤,休克,相关症状
阴茎离断伤,血压下降,相关症状
阴茎离断伤,面色苍白,相关症状
眼眶蜂窝织炎,惊厥,相关症状
眼眶蜂窝织炎,昏迷,相关症状
阴茎结核,阴茎表浅性溃疡,相关症状
阴茎结核,阴茎和阴囊水肿,相关症状
眼眶蜂窝织炎,脑膜炎,相关症状
衣原体尿路感染,宫颈糜烂,相关症状
衣原体尿路感染,尿频,相关症状
衣原体尿路感染,尿道刺痒,相关症状
衣原体尿路感染,尿痛,相关症状
原发性阴道恶性淋巴瘤,尿频,相关症状
衣原体尿路感染,白带,相关症状
医院内感染,昏迷,相关症状
衣原体尿路感染,尿道口有白膜形成,相关症状
衣原体尿路感染,急性宫颈炎,相关症状
衣原体尿路感染,尿内出现蛋白及管型,相关症状
医院内感染,休克,相关症状
医院内感染,败血症,相关症状
医院内感染,伤口感染,相关症状
医院内感染,菌尿,相关症状
医院内感染,肺部感染,相关症状
眼眶蜂窝织炎,角膜炎,相关症状
医院内感染,细菌感染,相关症状
眼眶蜂窝织炎,视神经萎缩,相关症状
眼眶蜂窝织炎,眼球突出,相关症状
眼眶蜂窝织炎,高热,相关症状
多腺体缺陷综合征,垂体功能减退,相关症状
眼眶蜂窝织炎,恶心,相关症状
药物性耳聋,头晕,相关症状
多腺体缺陷综合征,垂体功能紊乱,相关症状
多腺体缺陷综合征,内分泌功能减退,相关症状
药物性耳聋,耳源性眩晕,相关症状
药物性耳聋,耳鸣,相关症状
冬眠瘤,皮肤触痛,相关症状
冬眠瘤,生长缓慢,相关症状
窦房传导阻滞,不完全性房内阻滞,相关症状
低血糖症,低血糖性昏迷,相关症状
窦房传导阻滞,传导阻滞,相关症状
窦房传导阻滞,窦性停搏,相关症状
窦房传导阻滞,昏迷,相关症状
窦房传导阻滞,窦房传导阻滞,相关症状
医院内感染,革兰阴性杆菌感染,相关症状
窦房传导阻滞,头晕,相关症状
窦房传导阻滞,心搏漏跳,相关症状
冬眠瘤,囊性肿块,相关症状
窦房传导阻滞,乏力,相关症状
低血糖症,易昏厥,相关症状
低血糖症,心动过速,相关症状
低血糖症,出汗异常,相关症状
低血糖症,焦虑,相关症状
低血糖症,头晕,相关症状
低血糖症,空腹低血糖,相关症状
低血糖症,单纯性晕厥,相关症状
窦房折返性心动过速,气短,相关症状
药物性耳聋,听力下降,相关症状
药物性耳聋,耳聋,相关症状
窦房折返性心动过速,胸闷,相关症状
低血糖症,易饿,相关症状
窦房折返性心动过速,心跳过速,相关症状
窦房折返性心动过速,心动过速,相关症状
阴茎结核,阴茎疼痛,相关症状
窦房折返性心动过速,心悸,相关症状
窦房折返性心动过速,头昏,相关症状
窦房折返性心动过速,血流动力学障碍,相关症状
窦室传导,无力,相关症状
窦室传导,肌性肌无力,相关症状
阴茎结核,结节,相关症状
油漆皮炎,食欲不振,相关症状
油漆皮炎,继发感染,相关症状
油漆皮炎,心悸,相关症状
油漆皮炎,皮肤浸润,相关症状
油漆皮炎,风团,相关症状
阴茎结核,阴茎硬结,相关症状
油漆皮炎,淋巴结肿大,相关症状
油漆皮炎,疱疹,相关症状
阴茎痰核,尿流中断,相关症状
窦室传导,高耸而对称的T波,相关症状
阴茎离断伤,阴茎损伤,相关症状
油漆皮炎,丘疹,相关症状
阴茎痰核,阴茎硬结,相关症状
阴茎痰核,尿痛,相关症状
阴茎痰核,痛性阴茎勃起,相关症状
匐行性脉络膜炎,视网膜脱离,相关症状
匐行性脉络膜炎,色素脱失,相关症状
痱,疖肿,相关症状
痱,红晕,相关症状
痱,舌苔黄,相关症状
弹响肩胛,肩胛放射性疼痛,相关症状
弹响肩胛,肩关节活动受限,相关症状
痱,热痱,相关症状
痱,瘙痒,相关症状
痱,丘疹,相关症状
弹响肩胛,肩部或肩胛区持续钝痛和深部钻刺样不适感,相关症状
外阴血管外皮细胞瘤,耻区肿块,相关症状
外阴上皮样肉瘤,水肿,相关症状
外阴上皮样肉瘤,皮肤坏死,相关症状
微囊肿腺癌,硬化,相关症状
微囊肿腺癌,囊肿,相关症状
外阴烧伤、烫伤和化学损伤,皮肤变薄、发亮,相关症状
外阴烧伤、烫伤和化学损伤,挛缩性疤痕,相关症状
外阴烧伤、烫伤和化学损伤,剧痛,相关症状
外阴烧伤、烫伤和化学损伤,剧烈疼痛,相关症状
窦性期前收缩,心率增快,相关症状
窦性期前收缩,心慌,相关症状
窦性期前收缩,心悸,相关症状
外阴烧伤、烫伤和化学损伤,继发感染,相关症状
外阴疣状癌,外阴肿胀,相关症状
外阴烧伤、烫伤和化学损伤,感觉过敏,相关症状
外阴疣状癌,腹股沟淋巴结肿大,相关症状
外阴烧伤、烫伤和化学损伤,焦痂性烧伤,相关症状
外阴疣状癌,外阴压痛,相关症状
外阴尤因肉瘤,外阴肿胀,相关症状
外阴尤因肉瘤,外阴痛,相关症状
外阴中肾管囊肿,外阴下坠感,相关症状
外阴尤因肉瘤,外阴压痛,相关症状
外阴中肾管囊肿,囊肿,相关症状
外阴烧伤、烫伤和化学损伤,腹痛,相关症状
外阴湿疹,湿疹,相关症状
外阴中肾管囊肿,男性小腹坠痛,相关症状
外阴湿疹,皮肤粗糙,相关症状
外阴湿疹,色素脱失,相关症状
外阴湿疹,鳞屑,相关症状
外阴湿疹,疱疹,相关症状
外阴湿疹,丘疹,相关症状
外阴湿疹,结痂,相关症状
外阴湿疹,剧痒,相关症状
外阴湿疹,瘙痒,相关症状
外阴烧伤、烫伤和化学损伤,充血,相关症状
外阴湿疹,外阴起疙瘩,相关症状
外阴硬化性苔藓,硬化,相关症状
外阴硬化性苔藓,外阴萎缩,相关症状
外阴硬化性苔藓,外阴瘙痒,相关症状
外阴烧伤、烫伤和化学损伤,红斑性烧伤,相关症状
微囊肿腺癌,结节,相关症状
外阴硬化性苔藓,脱皮,相关症状
老年人甲状腺功能亢进症,恶心,相关症状
老年人甲状腺功能亢进症,恶病质,相关症状
老年人甲状腺功能亢进症,腹痛,相关症状
老年人甲状腺功能亢进症,复视,相关症状
老年人甲状腺功能亢进症,传导阻滞,相关症状
老年人甲状腺功能亢进症,高热,相关症状
老年人甲状腺功能亢进症,腹泻,相关症状
老年人甲状腺功能亢进症,充血,相关症状
老年人甲状腺功能亢进症,便秘,相关症状
老年人恶性心包积液,心包填塞,相关症状
老年人大肠肿瘤,大便习惯改变,相关症状
老年人大肠肿瘤,腹部肿块,相关症状
老年人恶性心包积液,心包积液,相关症状
老年人大肠肿瘤,消瘦,相关症状
老年人大肠肿瘤,便秘,相关症状
老年人恶性心包积液,心包缩窄,相关症状
老年人恶性心包积液,上肢及面部血管曲张、水肿及青紫,相关症状
老年人大肠肿瘤,肛门剧痛,相关症状
老年人大肠肿瘤,发炎,相关症状
老年人大肠肿瘤,衰弱,相关症状
老年人大肠肿瘤,乏力,相关症状
泪腺多形性腺瘤,上睑下垂,相关症状
泪腺多形性腺瘤,复视,相关症状
泪腺多形性腺瘤,视力障碍,相关症状
泪腺多形性腺瘤,眼球突出,相关症状
老年人大肠肿瘤,便血,相关症状
泪腺多形性腺瘤,结节,相关症状
老年人病毒性肝炎,出血倾向,相关症状
膀胱鳞状细胞癌,血尿,相关症状
膀胱鳞状细胞癌,排尿不畅,相关症状
老年人大肠肿瘤,腹痛,相关症状
膀胱鳞状细胞癌,膀胱刺激征,相关症状
膀胱鳞状细胞癌,鳞状细胞癌,相关症状
膀胱鳞状细胞癌,尿痛,相关症状
老年人病毒性肝炎,腹部不适,相关症状
老年人病毒性肝炎,大块肝细胞坏死,相关症状
老年人病毒性肝炎,食欲不振,相关症状
老年人病毒性肝炎,恶心,相关症状
老年人病毒性肝炎,肝掌,相关症状
老年人病毒性肝炎,口唇发黄,相关症状
老年人病毒性肝炎,乏力,相关症状
老年人病毒性肝炎,肝脾肿大,相关症状
老年人恶性心包积液,充血,相关症状
老年人病毒性肝炎,肝功能异常,相关症状
老年人甲状腺功能亢进症,暴怒,相关症状
外阴硬化性苔藓,瘙痒,相关症状
外阴硬化性苔藓,色素脱失,相关症状
外阴硬化性苔藓,水肿,相关症状
外阴硬化性苔藓,包皮粘连,相关症状
外阴硬化性苔藓,丘疹,相关症状
外阴上皮样肉瘤,大阴唇或肛门大小不等、质软无压痛包块,相关症状
外阴上皮样肉瘤,结节,相关症状
髌骨不稳定,斜视,相关症状
髌骨不稳定,髌下疼痛,相关症状
髌骨不稳定,Q角异常,相关症状
髌骨不稳定,无力,相关症状
髌骨不稳定,关节松弛,相关症状
白淫,女性不孕,相关症状
白淫,尿频,相关症状
胞痹,尿急,相关症状
胞痹,尿频,相关症状
包皮水肿,排尿困难及尿潴留,相关症状
包皮水肿,包皮粘连,相关症状
包皮水肿,充血,相关症状
包皮水肿,尿道口有红斑和水肿,相关症状
白淫,乳白色尿,相关症状
特发性含铁血黄素沉着症,咯血,相关症状
特发性含铁血黄素沉着症,胸痛,相关症状
特发性含铁血黄素沉着症,呼吸困难,相关症状
短暂性大脑缺血性发作,血液粘滞度增高,相关症状
特发性含铁血黄素沉着症,含铁血黄素沉着症,相关症状
特发性含铁血黄素沉着症,干咳,相关症状
特发性含铁血黄素沉着症,低热,相关症状
特发性含铁血黄素沉着症,乏力,相关症状
特发性含铁血黄素沉着症,皮肤苍白,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,发烧,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,血沉增快,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,咳嗽伴胸痛,相关症状
胞痹,排尿不畅,相关症状
胞痹,遗尿,相关症状
铁中毒,白细胞增多,相关症状
铁中毒,黄疸,相关症状
特发性含铁血黄素沉着症,皮肤为金属颜色或石板灰色,相关症状
特发性含铁血黄素沉着症,内出血,相关症状
铁中毒,含铁血黄素沉着症,相关症状
铁中毒,肾损害,相关症状
铁中毒,恶心,相关症状
Turcot综合征,恶心,相关症状
锑中毒,血红蛋白尿,相关症状
铊中毒,脱发,相关症状
铊中毒,肾损害,相关症状
铊中毒,抑郁,相关症状
糖原累积症,肝肿大,相关症状
糖原累积症,心力衰竭,相关症状
铊中毒,昏迷,相关症状
糖原累积症,心脏增大,相关症状
糖原累积症,肝功能不全,相关症状
糖原累积症,无力,相关症状
糖原累积症,肌肉萎缩,相关症状
糖原累积症,腹水,相关症状
糖原累积症,心律失常,相关症状
糖原累积症,上消化道出血,相关症状
糖原累积症,静脉曲张,相关症状
特发性血小板减少性紫癜,鼻衄,相关症状
特发性血小板减少性紫癜,休克,相关症状
特发性血小板减少性紫癜,齿龈出血,相关症状
特发性血小板减少性紫癜,血小板减少,相关症状
特发性血小板减少性紫癜,黑便,相关症状
特发性血小板减少性紫癜,瘀斑,相关症状
特发性血小板减少性紫癜,鼻出血,相关症状
铁利用性贫血,视乳头水肿,相关症状
铁利用性贫血,易激动,相关症状
铁利用性贫血,注意力不集中,相关症状
特发性血小板减少性紫癜,骨髓巨核细胞成熟障碍,相关症状
铁利用性贫血,脾肿大,相关症状
铁利用性贫血,舌炎,相关症状
特发性血小板减少性紫癜,脾大,相关症状
铁利用性贫血,皮肤干燥,相关症状
痛风,热痛,相关症状
铁利用性贫血,营养不良,相关症状
痛风,指根部疼,相关症状
痛风,多饮,相关症状
痛风,肉芽肿,相关症状
痛风,关节液中白细胞内有尿酸结晶,相关症状
特发性血小板减少性紫癜,血小板寿命缩短,相关症状
痛风,疲乏,相关症状
痛风,类风湿结节,相关症状
痛风,关节局部刺痛,相关症状
痛风,脚趾痛风,相关症状
痛风,尿酸盐在关节内沉积增多,相关症状
铊中毒,糖尿,相关症状
铊中毒,球后视神经炎,相关症状
铊中毒,多发性神经炎,相关症状
铊中毒,指、趾甲显现苍白痕或脱落,相关症状
铊中毒,腹泻,相关症状
铊中毒,无力,相关症状
锑中毒,肾损害,相关症状
锑中毒,紫绀,相关症状
外阴肿瘤合并妊娠,瘙痒,相关症状
外阴肿瘤合并妊娠,皮肤轻度糜烂,相关症状
锑中毒,窒息,相关症状
锑中毒,肾功能衰竭,相关症状
锑中毒,传导阻滞,相关症状
锑中毒,腹泻,相关症状
锑中毒,腹痛,相关症状
锑中毒,血尿,相关症状
锑中毒,指、趾甲显现苍白痕或脱落,相关症状
Turcot综合征,头晕,相关症状
Turcot综合征,腹痛,相关症状
Turcot综合征,消瘦,相关症状
Turcot综合征,腹泻,相关症状
Turcot综合征,息肉,相关症状
Turcot综合征,腹部不适,相关症状
铁中毒,低血压,相关症状
铁中毒,腹泻,相关症状
Turcot综合征,便血,相关症状
铁中毒,肝功能异常,相关症状
铁中毒,腹痛,相关症状
铁中毒,肝衰竭,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,捻发音,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,发热伴咳嗽、咯痰、胸痛,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,白细胞增多,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,乏力,相关症状
特发性阻塞性细支气管炎伴机化性肺炎,消瘦,相关症状
短暂性大脑缺血性发作,复视,相关症状
短暂性大脑缺血性发作,感觉障碍,相关症状
短暂性大脑缺血性发作,耳鸣,相关症状
短暂性大脑缺血性发作,动脉粥样硬化,相关症状
短暂性大脑缺血性发作,单眼突然出现一过性黑蒙,相关症状
短暂性大脑缺血性发作,单瘫,相关症状
短暂性大脑缺血性发作,猝倒,相关症状
白淫,阴道分泌物增多,相关症状
白痢,大便粘腻,相关症状
白痢,腹痛,相关症状
变性近视的脉络膜萎缩,黑斑,相关症状
白痢,进食异常,相关症状
白痢,手脚冰凉,相关症状
变性近视的脉络膜萎缩,视力障碍,相关症状
短暂性大脑缺血性发作,血液改变,相关症状
变性近视的脉络膜萎缩,微循环障碍,相关症状
变性近视的脉络膜萎缩,视物变形,相关症状
变性近视的脉络膜萎缩,眼压升高,相关症状
变性近视的脉络膜萎缩,色素斑,相关症状
白痢,胶冻状便,相关症状
胎盘早剥,胎动改变,相关症状
痛经,腹泻,相关症状
痛经,恶心,相关症状
痛经,气滞血瘀,相关症状
痛经,乏力,相关症状
痛经,乳房胀痛,相关症状
痛经,头晕,相关症状
痛经,下腹痛,相关症状
痛经,腰酸,相关症状
痛经,下腹坠痛,相关症状
痛经,腹痛,相关症状
胎盘早剥,血压下降,相关症状
肠胃炎,上吐下泻,相关症状
肠胃炎,肛门坠胀,相关症状
肠胃炎,脱肛,相关症状
胎盘早剥,子宫出血,相关症状
丑胎,纸样胎儿,相关症状
丑胎,死胎,相关症状
肠炎,粪便脓血,相关症状
肠炎,恶心与呕吐,相关症状
藏毛性疾病,囊肿,相关症状
藏毛性疾病,细菌感染,相关症状
肠炎,腹痛伴腹泻,相关症状
藏毛性疾病,脓肿,相关症状
初潮痛经,虚脱,相关症状
初潮痛经,原发性痛经,相关症状
藏毛性疾病,尾部中线有细小凹坑但无任何感觉,相关症状
初潮痛经,疲乏,相关症状
痴呆,健忘,相关症状
痴呆,认知功能障碍,相关症状
痴呆,目光呆滞,相关症状
痴呆,抑郁,相关症状
痴呆,童样痴呆,相关症状
痴呆,近事遗忘现象,相关症状
痴呆,空间感知障碍,相关症状
痴呆,焦虑,相关症状
穿透性角膜移植术所致青光眼,眼胀,相关症状
穿透性角膜移植术所致青光眼,角膜溃疡,相关症状
穿透性角膜移植术所致青光眼,角膜炎,相关症状
痴呆,记忆力障碍,相关症状
穿透性角膜移植术所致青光眼,恶心,相关症状
创伤性膈疝,胃肠道症状,相关症状
痴呆,器质性木僵,相关症状
创伤性膈疝,腹肌紧张,相关症状
创伤性膈疝,心包填塞,相关症状
创伤性膈疝,发绀,相关症状
肾小管间质性肾炎葡萄膜炎综合征,畏光,相关症状
肾小管间质性肾炎葡萄膜炎综合征,视网膜出血,相关症状
输尿管肿瘤,血尿,相关症状
输尿管肿瘤,腹痛,相关症状
肾小管间质性肾炎葡萄膜炎综合征,双肾弥漫性病变,相关症状
输尿管肿瘤,腹部肿块,相关症状
视网膜静脉阻塞,视网膜脱离,相关症状
输尿管肿瘤,肾盂积水,相关症状
视网膜静脉阻塞,眼底点状或火焰状出血,相关症状
视网膜静脉阻塞,眼底改变,相关症状
手部血管损伤,手部功能完全丧失,相关症状
视网膜静脉阻塞,视网膜水肿,相关症状
视网膜静脉阻塞,视网膜出血,相关症状
视网膜静脉阻塞,视野缺损,相关症状
视网膜静脉阻塞,黄斑囊样水肿,相关症状
视网膜静脉阻塞,点状出血,相关症状
肾小管间质性肾炎葡萄膜炎综合征,食欲减退,相关症状
肾小管间质性肾炎葡萄膜炎综合征,肉芽肿,相关症状
水痘性角膜炎,水肿,相关症状
水痘性角膜炎,角膜炎,相关症状
肾小管间质性肾炎葡萄膜炎综合征,巩膜外层炎,相关症状
水痘性角膜炎,眼痛,相关症状
肾小管间质性肾炎葡萄膜炎综合征,低分子蛋白尿,相关症状
创伤性膈疝,嗳气,相关症状
输尿管肿瘤,输尿管痉挛,相关症状
输尿管肿瘤,癌性输尿管狭窄,相关症状
肾小管间质性肾炎葡萄膜炎综合征,乏力,相关症状
水痘性角膜炎,角膜树枝状改变,相关症状
创伤性膈疝,腹膜炎,相关症状
创伤性膈疝,休克,相关症状
创伤性膈疝,心率不齐,相关症状
创伤性膈疝,昏迷,相关症状
创伤性膈疝,黑便,相关症状
穿透性角膜移植术所致青光眼,无晶状体眼,相关症状
穿透性角膜移植术所致青光眼,高眼压,相关症状
穿透性角膜移植术所致青光眼,眼压升高,相关症状
穿透性角膜移植术所致青光眼,角膜混浊,相关症状
抽搐与惊厥,抽搐,相关症状
穿透性角膜移植术所致青光眼,角膜瘘,相关症状
抽搐与惊厥,颅内高压,相关症状
抽搐与惊厥,剧烈疼痛,相关症状
抽搐与惊厥,反复抽搐,相关症状
抽搐与惊厥,全身感染中毒症状,相关症状
抽搐与惊厥,意识丧失,相关症状
抽搐与惊厥,角弓反张,相关症状
抽搐与惊厥,牙关紧闭,相关症状
髓性多汗症,面、颈部味觉性多汗,相关症状
髓性多汗症,压力和体位性多汗,相关症状
髓性多汗症,流涎,相关症状
髓性多汗症,流泪,相关症状
抽搐与惊厥,阵挛,相关症状
抽搐与惊厥,惊厥,相关症状
初潮痛经,面色苍白,相关症状
初潮痛经,腹痛,相关症状
初潮痛经,腹泻,相关症状
初潮痛经,恶心,相关症状
初潮痛经,继发性痛经,相关症状
肠炎,水样便,相关症状
肠炎,恶心,相关症状
肠胃炎,肠鸣,相关症状
肠胃炎,恶心与呕吐,相关症状
肠炎,腹痛伴恶心、呕吐,相关症状
肠胃炎,腹泻,相关症状
肠胃炎,腹痛,相关症状
肠胃炎,饥饿时上腹痛,相关症状
胎盘早剥,凝血功能障碍,相关症状
胎盘早剥,胎盘母体面上有凝血块及压迹,相关症状
胎盘早剥,阴道出血,相关症状
胎盘早剥,腹痛,相关症状
胎盘早剥,妊娠时持续性腹痛或腰酸腰痛,相关症状
胎盘早剥,子宫压痛,相关症状
心血管疾病,呼吸困难,相关症状
心血管疾病,晕厥,相关症状
心血管疾病,眩晕,相关症状
心血管疾病,疲劳,相关症状
心血管疾病,心跳过速,相关症状
心血管疾病,平卧呼吸困难,相关症状
十二指肠结核,恶心,相关症状
十二指肠结核,上腹不适,相关症状
十二指肠结核,腹痛,相关症状
十二指肠结核,低热,相关症状
十二指肠结核,上消化道出血,相关症状
十二指肠结核,上腹部疼痛,相关症状
胎盘早剥,子宫硬如板状,相关症状
心血管疾病,心源性晕厥,相关症状
十二指肠结核,淋巴结肿大,相关症状
十二指肠结核,腹部压痛,相关症状
十二指肠结核,盗汗,相关症状
湿疹样癌,泛发性红色斑块,相关症状
湿疹样癌,结痂,相关症状
骨膜软骨瘤,持续性疼痛,相关症状
骨膜软骨瘤,皮肤出现硬块,相关症状
骨膜软骨瘤,生长缓慢,相关症状
十二指肠结核,无活动性结核病灶,相关症状
乳腺脂肪肉瘤,乳腺癌的远处转移,相关症状
孤立性直肠溃疡综合征,粪便脓血,相关症状
肝脏炎性假瘤,疲劳,相关症状
肝脏炎性假瘤,黄疸,相关症状
肝脏炎性假瘤,肝掌,相关症状
骨软骨病,骨密度增加,相关症状
骨软骨病,肢体疼痛,相关症状
骨软骨病,间歇性跛行,相关症状
骨软骨病,肌肉萎缩,相关症状
肝脏炎性假瘤,蜘蛛痣,相关症状
乳房猪囊尾蚴病,淋巴结肿大,相关症状
高渗性非酮症糖尿病昏迷,神志模糊,相关症状
高渗性非酮症糖尿病昏迷,意识模糊,相关症状
乳房猪囊尾蚴病,皮下结节,相关症状
高渗性非酮症糖尿病昏迷,意识障碍,相关症状
高渗性非酮症糖尿病昏迷,循环衰竭,相关症状
高渗性非酮症糖尿病昏迷,脱水,相关症状
高渗性非酮症糖尿病昏迷,失水,相关症状
高渗性非酮症糖尿病昏迷,多饮,相关症状
高渗性非酮症糖尿病昏迷,食欲缺乏,相关症状
高渗性非酮症糖尿病昏迷,乏力,相关症状
高渗性非酮症糖尿病昏迷,多尿,相关症状
肝脏炎性假瘤,恶心,相关症状
肝脏炎性假瘤,上腹部疼痛,相关症状
肝脏炎性假瘤,消瘦,相关症状
肉瘿,进行性颈部肿块,相关症状
孤立性直肠溃疡综合征,排便困难,相关症状
孤立性直肠溃疡综合征,下腹痛,相关症状
肉瘿,甲状腺肿,相关症状
肉瘿,囊肿样改变,相关症状
妊娠热病,阴道排出碎块组织,相关症状
妊娠热病,瘀血,相关症状
妊娠热病,死胎,相关症状
妊娠热病,阴道不规则出血,相关症状
妊娠热病,女性小腹疼痛,相关症状
妊娠热病,面色青灰,相关症状
妊娠热病,青紫舌,相关症状
乳糜腹,移动性浊音,相关症状
妊娠恶阻,眩晕,相关症状
妊娠恶阻,胸闷,相关症状
妊娠恶阻,产前征兆,相关症状
妊娠恶阻,嗜睡,相关症状
妊娠恶阻,口唇干燥,相关症状
妊娠恶阻,恶心与呕吐,相关症状
妊娠恶阻,少尿,相关症状
妊娠恶阻,疲乏,相关症状
汽油、煤油中毒,疲乏,相关症状
汽油、煤油中毒,腹泻,相关症状
妊娠恶阻,妊娠时伴有腹痛的阴道流血,相关症状
汽油、煤油中毒,咯血,相关症状
肝纤维板层癌,肝下垂,相关症状
肝纤维板层癌,腹痛,相关症状
肝纤维板层癌,厌食,相关症状
球孢子菌病,嗜酸性粒细胞增多,相关症状
球孢子菌病,淋巴结肿大,相关症状
球孢子菌病,咳嗽伴胸痛,相关症状
球孢子菌病,慢性咳嗽,相关症状
球孢子菌病,中性粒细胞增高,相关症状
球孢子菌病,发热伴咳嗽、咯痰、胸痛,相关症状
球孢子菌病,低热,相关症状
肝纤维板层癌,腹部不适,相关症状
肝纤维板层癌,黄疸,相关症状
气管肿瘤,咳嗽伴呼吸困难,相关症状
气管肿瘤,呼吸困难,相关症状
气管肿瘤,气短,相关症状
气胸,胸痛伴呼吸困难,相关症状
汽油、煤油中毒,嗜睡,相关症状
气管肿瘤,咳嗽,相关症状
汽油、煤油中毒,排尿疼痛,相关症状
气管肿瘤,干咳,相关症状
气胸,呼吸音减弱,相关症状
气胸,胸膜增厚,相关症状
气胸,干咳,相关症状
气胸,呼吸困难,相关症状
气胸,气急,相关症状
气胸,胸膜休克,相关症状
气胸,胸膜粘连,相关症状
气管先天性疾病,呼吸困难,相关症状
气管先天性疾病,发绀,相关症状
气管先天性疾病,喂食困难,相关症状
气管先天性疾病,食管瘘,相关症状
气管先天性疾病,三凹征,相关症状
气管先天性疾病,新生儿喉喘鸣,相关症状
气管先天性疾病,呛咳,相关症状
气管先天性疾病,气急,相关症状
禽流感,鼻塞,相关症状
禽流感,腹痛,相关症状
禽流感,腹泻,相关症状
禽流感,休克,相关症状
禽流感,发热伴寒战,相关症状
禽流感,流鼻涕,相关症状
禽流感,咳嗽,相关症状
气管、支气管狭窄,喘息,相关症状
禽流感,高热,相关症状
气胸,肺泡破裂,相关症状
气管、支气管狭窄,啰音,相关症状
气管、支气管狭窄,湿啰音,相关症状
气管、支气管狭窄,咳泡沫黏液痰,相关症状
气管、支气管狭窄,支气管狭窄,相关症状
气管、支气管狭窄,呼吸音低,相关症状
气管、支气管狭窄,气急,相关症状
气管、支气管狭窄,气喘,相关症状
气管、支气管狭窄,呼吸困难,相关症状
气胸,液气胸,相关症状
迁延性肺嗜酸粒细胞浸润症,夜间盗汗,相关症状
迁延性肺嗜酸粒细胞浸润症,低热,相关症状
迁延性肺嗜酸粒细胞浸润症,哮鸣音,相关症状
迁延性肺嗜酸粒细胞浸润症,乏力,相关症状
禽流感,一过性的流感样症状,相关症状
气管肿瘤,痰中带血丝,相关症状
气管肿瘤,支气管树受压,相关症状
气管肿瘤,血丝痰,相关症状
气管肿瘤,吞咽困难,相关症状
汽油、煤油中毒,心悸,相关症状
迁延性肺嗜酸粒细胞浸润症,咳嗽伴哮鸣音,相关症状
迁延性肺嗜酸粒细胞浸润症,体重减轻,相关症状
汽油、煤油中毒,神志恍惚,相关症状
汽油、煤油中毒,腹痛,相关症状
汽油、煤油中毒,头晕,相关症状
汽油、煤油中毒,无力,相关症状
乳糜腹,腹胀,相关症状
乳糜腹,腹泻,相关症状
乳糜腹,腹痛,相关症状
乳糜腹,腹水,相关症状
乳糜腹,腹膜炎,相关症状
乳糜腹,低蛋白血症,相关症状
乳糜腹,肠鸣,相关症状
孤立性直肠溃疡综合征,腹泻,相关症状
乳糜腹,恶心,相关症状
禽流感,肌肉酸痛,相关症状
孤立性直肠溃疡综合征,黏液便,相关症状
孤立性直肠溃疡综合征,右下腹压痛,相关症状
气管肿瘤,声音嘶哑,相关症状
孤立性直肠溃疡综合征,便秘,相关症状
孤立性直肠溃疡综合征,里急后重,相关症状
孤立性直肠溃疡综合征,肛门疼痛,相关症状
乳腺脂肪肉瘤,静脉曲张,相关症状
迁延性肺嗜酸粒细胞浸润症,盗汗,相关症状
孤立性直肠溃疡综合征,便血,相关症状
乳头状小汗腺腺瘤,结节,相关症状
乳腺脂肪肉瘤,乳房肿块,相关症状
气管、支气管狭窄,干啰音,相关症状
乳糜腹,腹壁静脉怒张,相关症状
乳腺脂肪肉瘤,老年男性乳房无痛性肿块,相关症状
黄斑裂孔性视网膜脱离,黄斑回避现象,相关症状
黄斑裂孔性视网膜脱离,黄斑囊样水肿,相关症状
黄斑裂孔性视网膜脱离,视力障碍,相关症状
黄斑裂孔性视网膜脱离,视野缺损,相关症状
获得性视网膜大动脉瘤,视网膜出血,相关症状
缺血性心肌病,眩晕,相关症状
缺血性心肌病,心绞痛,相关症状
缺血性心肌病,心肌顿抑,相关症状
缺血性心肌病,胸痛,相关症状
缺血性心肌病,劳力性呼吸困难,相关症状
缺血性心肌病,肺栓塞,相关症状
缺血性心肌病,心肌梗死,相关症状
Plummer-Vinson综合征,乏力,相关症状
