entity1,entity2,relation
溶血性贫血,抗人球蛋白试验,相关检查
溶血性贫血,去铁胺试验,相关检查
风团,皮肤颜色,相关检查
风团,皮肤划痕试验,相关检查
风团,皮肤病的物理检查,相关检查
风团,速发型变态反应皮肤测试,相关检查
风湿性血管炎,滑膜液肉眼检查,相关检查
风湿性血管炎,抗中性粒细胞胞浆,相关检查
风湿性血管炎,积液腺苷脱氢酶,相关检查
风湿性血管炎,风湿病化验检查项目,相关检查
风湿性血管炎,类风湿因子（RF）,相关检查
乳房红肿热痛,胸部B超,相关检查
乳房红肿热痛,钼靶X线检查,相关检查
乳房红肿热痛,钼靶摄影检查,相关检查
乳房肥大,胸部B超,相关检查
乳房肥大,钼靶X线检查,相关检查
乳房肥大,乳房穿刺针活检,相关检查
乳房肥大,乳头溢液检查,相关检查
乳房肥大,乳房超声检查,相关检查
乳房巨大,胸部B超,相关检查
乳房巨大,钼靶X线检查,相关检查
乳房巨大,雄烯二酮（A）,相关检查
乳房巨大,雄烯二酮,相关检查
乳房或乳头未发育,钼靶X线检查,相关检查
乳房或乳头未发育,胸部平片,相关检查
乳房或乳头未发育,胸部B超,相关检查
乳房或乳头未发育,胸部透视,相关检查
乳房或乳头未发育,胸部CT检查,相关检查
乳房和生殖器萎缩,胸部B超,相关检查
乳房和生殖器萎缩,颅脑CT检查,相关检查
乳房和生殖器萎缩,盆腔和阴道B超,相关检查
乳房和生殖器萎缩,性激素结合蛋白,相关检查
乳房和生殖器萎缩,垂体后叶素,相关检查
乳房硬化,胸部B超,相关检查
乳房硬化,钼靶X线检查,相关检查
乳房硬化,乳房超声检查,相关检查
乳房硬化,钼靶摄影检查,相关检查
乳房硬化,肿瘤放射免疫显像（RII）,相关检查
乳房内光滑质韧的球形肿块,胸部B超,相关检查
乳房内光滑质韧的球形肿块,钼靶X线检查,相关检查
乳白色尿,膀胱镜,相关检查
乳白色尿,尿常规,相关检查
乳房早发育,胸部B超,相关检查
乳房早发育,雌二醇,相关检查
乳房早发育,雌二醇（E2),相关检查
乳房肿块,乳房摄片,相关检查
乳房肿块,胸部B超,相关检查
乳房肿块,钼靶X线检查,相关检查
乳房肿块,干(硒)板静电摄影,相关检查
乳房肿块,乳房淋巴结实验,相关检查
躯体化障碍,脑电图检查,相关检查
躯体化障碍,颅脑CT检查,相关检查
乳房胀痛,钼靶摄影检查,相关检查
乳房胀痛,乳房摄片,相关检查
乳房胀痛,胸部B超,相关检查
乳房胀痛,钼靶X线检查,相关检查
乳房胀痛,乳房超声检查,相关检查
躯体或颜面某一局部的连续性抽动,脑多普勒超声（TCD）,相关检查
躯体或颜面某一局部的连续性抽动,脑电图检查,相关检查
躯体或颜面某一局部的连续性抽动,颅脑CT检查,相关检查
躯体或颜面某一局部的连续性抽动,心电图,相关检查
躯体或颜面某一局部的连续性抽动,胸部B超,相关检查
躯体主诉增多,尿常规,相关检查
乳房组织大块坏死,胸部B超,相关检查
乳房组织大块坏死,钼靶X线检查,相关检查
乳房组织大块坏死,乳房超声检查,相关检查
躯干畸形弯曲,脊柱MRI检查,相关检查
躯体性疾病所致的精神障碍,血常规,相关检查
躯体性疾病所致的精神障碍,CT检查,相关检查
躯体依赖性,尿常规,相关检查
躯体形式疼痛障碍,脑电图检查,相关检查
去质状态,脑脊液蛋白定量,相关检查
去首高血压,糖尿病视网膜病变检查,相关检查
去首高血压,血清白细胞介素3,相关检查
去首高血压,尿苦杏仁酸,相关检查
全腹痛,腹部血管超声检查,相关检查
全腹痛,胃肠道疾病的超声检查,相关检查
全腹痛,胃超声检查,相关检查
全腹痛,腹部平片,相关检查
全腹痛,纤维胃镜检查,相关检查
去大脑强直,血常规,相关检查
去大脑强直,CT检查,相关检查
全身持续性水肿,肾脏超声检查,相关检查
皮下脂肪萎缩,尿常规,相关检查
皮下脂肪萎缩,肾脏超声检查,相关检查
皮下脂肪萎缩,肌电图,相关检查
皮下脂肪萎缩,血常规,相关检查
皮下脂肪萎缩,CT检查,相关检查
皮下指头至鸽蛋大的肿块结节,皮肤试验,相关检查
皮炎,皮肤试验,相关检查
皮炎,皮肤划痕试验,相关检查
皮疹呈瘀点,二硝基氟苯皮肤试验,相关检查
皮疹呈瘀点,梅毒确诊试验,相关检查
皮下脂肪消失,尿常规,相关检查
皮下脂肪消失,血清胆固醇与磷脂比值,相关检查
皮下脂肪消失,血常规,相关检查
皮下脂肪消失,血清胆固醇酯,相关检查
皮下组织水肿,肾脏CT检查,相关检查
皮下组织水肿,肝胆显像,相关检查
皮下组织水肿,心脏血管超声检查,相关检查
皮下组织水肿,CT检查,相关检查
皮下脂肪增多,地塞米松抑制试验,相关检查
皮下脂肪增多,"糖化血红蛋白组分（GHb,HbA1c）",相关检查
皮下脂肪增多,尿17-羟-皮质类固醇（17-OH-CS）,相关检查
皮下脂肪增多,去甲基肾上腺素（NM）,相关检查
皮下脂肪增多,体温测量,相关检查
皮质功能减退,尿常规,相关检查
皮质激素依赖,血常规,相关检查
皮质激素依赖,皮损,相关检查
皮质激素依赖,皮肤试验,相关检查
皮下组织硬结,尿常规,相关检查
皮下组织硬结,抗盐水可提取性核抗原（ENA）抗体,相关检查
肾寒,肾脏MRI检查,相关检查
皮质激素升高,尿肾上腺素,相关检查
皮质激素升高,尿液去甲肾上腺素,相关检查
皮质醇增多,肾脏CT检查,相关检查
皮质醇增多,促肾上腺皮质激素（ACTH）,相关检查
皮质醇增多,地塞米松抑制试验,相关检查
皮质胶质增生,脑多普勒超声（TCD）,相关检查
皮质胶质增生,实体觉,相关检查
肾火旺,肾功能检查,相关检查
肾结晶,肾上腺CT检查,相关检查
肾盂扩张,肾脏CT检查,相关检查
声带发炎,甲状腺、甲状旁腺的超声检查,相关检查
失声,耳鼻咽喉CT检查,相关检查
湿气重,血常规,相关检查
不典型胸痛,胸部平片,相关检查
不典型胸痛,胸部MRI,相关检查
肾上腺增生,肾上腺MRI检查,相关检查
不规则热,体温测量,相关检查
不断眨眼,眼科检查,相关检查
不断眨眼,眼功能检查,相关检查
不典型增生,免疫病理检查,相关检查
不典型增生,胃液胃组织癌胚抗原,相关检查
不明原因发热,体温测量,相关检查
不可克制的饮酒冲动,神经系统检查,相关检查
不能持续睁眼,眼科检查,相关检查
不能持续睁眼,眼功能检查,相关检查
不能屈膝,四肢的骨和关节平片,相关检查
不能屈膝,四肢CT检查,相关检查
不良睡眠卫生,心电图,相关检查
不良睡眠卫生,动态心电图（Holter监测）,相关检查
不能伸展拇指,拇短展肌肌力试验,相关检查
不能伸展拇指,拇指对掌肌肌力试验,相关检查
不能伸展拇指,并指(趾)畸形检查,相关检查
不良建筑综合征,颅脑CT检查,相关检查
不良建筑综合征,颅脑MRI检查,相关检查
蝶形骨折,骨显像,相关检查
蝶形骨折,骨三相显象,相关检查
不能露齿及突唇,口腔X光片检查,相关检查
不能露齿及突唇,口腔内窥镜,相关检查
定位体征,颅脑CT检查,相关检查
定位体征,颅脑超声检查,相关检查
定位神经体征,脊柱MRI检查,相关检查
冬天脚冷,四肢与关节运动功能,相关检查
冬天脚冷,四肢的骨和关节平片,相关检查
定向力障碍,颅脑MRI检查,相关检查
定向力障碍,颅脑超声检查,相关检查
冬春季的慢性咳嗽咳痰和喘息,胸部平片,相关检查
冬春季的慢性咳嗽咳痰和喘息,胸部CT检查,相关检查
冬春季的慢性咳嗽咳痰和喘息,痰液常规检查,相关检查
冬春季的慢性咳嗽咳痰和喘息,痰液细菌培养,相关检查
动脉出血,血管造影,相关检查
动脉出血,热盐水试验,相关检查
动脉导管未闭,动态心电图（Holter监测）,相关检查
动脉导管未闭,心电图,相关检查
动静脉短路现象,颅脑CT检查,相关检查
动静脉短路现象,颅脑超声检查,相关检查
动脉呈多处伸长扭曲状,脑多普勒超声（TCD）,相关检查
动脉呈多处伸长扭曲状,颅脑CT检查,相关检查
动脉血氧饱和度降低,动态心电图（Holter监测）,相关检查
动脉血氧饱和度降低,心电图,相关检查
长头畸形,头颅形状,相关检查
长头畸形,头颅平片,相关检查
冬季皮肤瘙痒,皮肤涂片显微镜检查,相关检查
冬季皮肤瘙痒,皮肤真菌镜检,相关检查
冬季皮肤瘙痒,舍莫尔试验,相关检查
盲肠阿米巴肉芽肿,胃肠道CT检查,相关检查
盲肠阿米巴肉芽肿,泪滴状红细胞,相关检查
动脉盗血,颈部MRI检查,相关检查
动脉盗血,颈动脉彩超,相关检查
长头巨脑,头颅形状,相关检查
长头巨脑,头颅平片,相关检查
肠壁坏死,胃肠道CT检查,相关检查
肠壁坏死,胃肠道显像,相关检查
肠壁坏死,胃肠道功能动力学检查,相关检查
肠闭锁,胃肠道CT检查,相关检查
肠闭锁,胃肠道显像,相关检查
肠闭锁,纤维肠镜,相关检查
肠出血,胃肠道CT检查,相关检查
肠出血,直肠镜检查,相关检查
肠出血,胃肠道显像,相关检查
长时间或剧烈运动后前足疼痛,四肢的骨和关节平片,相关检查
肠壁水肿增厚,胃肠道CT检查,相关检查
肠壁水肿增厚,胃肠道功能动力学检查,相关检查
肠壁水肿增厚,胃肠道显像,相关检查
长期使用糖皮质激素导致的损害,促肾上腺皮质激素,相关检查
长期使用糖皮质激素导致的损害,促肾上腺皮质激素（ACTH）兴奋试验,相关检查
肠道蛔虫感染,胃肠道CT检查,相关检查
肠道蛔虫感染,胃肠道显像,相关检查
肠穿孔,胃肠道CT检查,相关检查
肠穿孔,胃肠道显像,相关检查
肠穿孔,直肠镜检查,相关检查
肠道功能紊乱,胃肠道CT检查,相关检查
肠道功能紊乱,胃肠道显像,相关检查
肠道血管畸形,胃肠道CT检查,相关检查
肠道血管畸形,胃肠道显像,相关检查
口腔粘膜有形似奶块的斑膜,口腔内窥镜,相关检查
口涩,面神经的味觉检查,相关检查
口腔粘膜色素沉着,口腔内窥镜,相关检查
口腔粘膜上白色较硬的隆起斑块,真菌组织病理学,相关检查
口腔粘膜上白色较硬的隆起斑块,口腔内窥镜,相关检查
肠道吸收水分增加,胃肠道CT检查,相关检查
肠道吸收水分增加,胃肠道功能动力学检查,相关检查
口酸,口腔内窥镜,相关检查
口甜,口腔内窥镜,相关检查
口痛,耳鼻咽喉CT检查,相关检查
口痛,牙髓电活力测定,相关检查
睑结膜充血露出黄色脓块,角膜照影法,相关检查
睑结膜充血露出黄色脓块,激发试验,相关检查
口吐白沫,细菌性食物中毒检测,相关检查
口吐白沫,微量元素中毒检测,相关检查
口酸伴有口苦烧心,口腔内窥镜,相关检查
睑结膜出现灰白色膜,激发试验,相关检查
睑结膜出现灰白色膜,直接检眼镜检查法,相关检查
口舌生疮,口腔内窥镜,相关检查
睑裂狭小,眼及眶区CT检查,相关检查
睑结膜泪阜区灰黑色肿物,激发试验,相关检查
睑结膜泪阜区灰黑色肿物,眼及眶区CT检查,相关检查
甲状腺结节,新生儿甲状腺功能检查,相关检查
睑结膜沙粒外观,激发试验,相关检查
睑结膜沙粒外观,沙眼衣原体,相关检查
剧烈运动后哮喘,支气管哮喘运动激发试验,相关检查
剧烈运动后哮喘,红细胞乙酰胆碱脂酶,相关检查
剧烈运动后哮喘,白细胞介素5（iL-5）,相关检查
呼吸音减弱,胸部外部检查,相关检查
呼吸音减弱,胸部平片,相关检查
呼吸音减弱,肺部检查,相关检查
呼吸音减弱,呼吸运动检查,相关检查
呼吸暂停样现象,多导睡眠监测（PSG）,相关检查
呼吸暂停样现象,呼吸运动检查,相关检查
胡萝卜素血症,肝、胆、脾CT检查,相关检查
胡萝卜素血症,红细胞血清总胆红素,相关检查
胡萝卜素血症,"结合胆红素(SDB,DBIL)",相关检查
胡萝卜素血症,直接胆红素,相关检查
胡萝卜素血症,"总胆红素（TBIL,STB）",相关检查
胡子稀疏,性激素六项检查,相关检查
胡子稀疏,发育与体型,相关检查
胡子发黄,内分泌功能试验,相关检查
呼吸中可有烂苹果味,血液丙酮酸,相关检查
呼吸中可有烂苹果味,血糖,相关检查
滑脉,脉搏,相关检查
滑脉,脉搏波速度,相关检查
虎眼征,颅脑MRI检查,相关检查
虎眼征,颅脑CT检查,相关检查
滑膜发炎,一般摄片检查,相关检查
滑膜发炎,关节腔液检查,相关检查
滑膜增厚,关节腔液检查,相关检查
滑膜增厚,一般摄片检查,相关检查
滑膜增厚,骨关节及软组织CT检查,相关检查
化脓结痂,血清谷丙转氨酶,相关检查
化脓结痂,肝功能检查,相关检查
化脓结痂,血沉方程K值,相关检查
化脓结痂,血清蛋白电泳,相关检查
化学性皮肤灼伤,皮肤试验,相关检查
化学性皮肤灼伤,生理盐水皮肤试验,相关检查
化学性皮肤灼伤,皮肤病的物理检查,相关检查
化学性皮肤灼伤,皮肤弹性检查,相关检查
化学性皮肤灼伤,皮肤颜色,相关检查
化脓性腮腺炎,直接涂片检查,相关检查
化脓性腮腺炎,痰液细菌涂片检查,相关检查
滑膜黑染,骨关节及软组织CT检查,相关检查
凝肩,骨关节及软组织CT检查,相关检查
凝肩,肩胛骨检查,相关检查
凝视征,血清甲状腺素,相关检查
凝视征,甲状腺显像,相关检查
凝视麻痹,视力筛查仪,相关检查
凝视麻痹,视神经检查,相关检查
凝血功能障碍,血小板活化因子,相关检查
凝血功能障碍,简易凝血酶生成试验,相关检查
凝血功能障碍,血小板第Ⅲ因子有效性试验,相关检查
凝血功能障碍,血浆激肽释放酶原测定,相关检查
凝血障碍,乙醇胶试验,相关检查
凝血障碍,血浆激肽释放酶原测定,相关检查
凝血障碍,凝血因子活性测定,相关检查
凝血障碍,简易凝血酶生成试验,相关检查
凝血障碍,凝血因子活性测定(因子Ⅷ∶C、Ⅸ∶C),相关检查
牛奶色或米汤样便,粪便寄生虫,相关检查
牛奶色或米汤样便,粪便上皮细胞,相关检查
牛奶色或米汤样便,粪便颜色,相关检查
牛奶色或米汤样便,粪便显微镜检查,相关检查
牛奶色或米汤样便,便常规,相关检查
凝血因子功能的障碍,血小板活化因子,相关检查
凝血因子功能的障碍,凝血酶时间,相关检查
凝血因子功能的障碍,凝血酶原时间（PT）,相关检查
凝血因子功能的障碍,乙醇胶试验,相关检查
凝血因子功能的障碍,简易凝血酶生成试验,相关检查
扭伤,骨关节及软组织CT检查,相关检查
脓包型痘痘,脓汁和创伤感染标本细菌学检查,相关检查
脓鼻涕增多且不易擤尽,鼻腔内镜检查,相关检查
脓鼻涕增多且不易擤尽,耳鼻咽喉CT检查,相关检查
面部畸形,产科B超,相关检查
面部畸形,口腔内窥镜,相关检查
面部畸形,口腔X光片检查,相关检查
面部皮肤皱纹增多,皮肤试验,相关检查
面部皮肤皱纹增多,皮肤弹性检查,相关检查
扭转动作,颈部MRI检查,相关检查
扭转动作,颈椎CT检查,相关检查
面部皮肤油腻,皮肤涂片显微镜检查,相关检查
面部皮肤油腻,皮肤试验,相关检查
面部皮肤油腻,皮肤病的物理检查,相关检查
面部麻木,面神经的运动检查,相关检查
面部麻木,面神经检查,相关检查
面部麻木,三叉神经检查,相关检查
面部麻木,神经系统检查,相关检查
脓包,心电图,相关检查
脓包,血常规,相关检查
面部叩击征,面神经检查,相关检查
面部叩击征,颌面部检查,相关检查
面部叩击征,颌面五官CT检查,相关检查
面部皮肤有结节状增生,皮肤试验,相关检查
扭转痉挛,全身软组织MRI检查,相关检查
扭转痉挛,CT检查,相关检查
面部一侧出汗另一侧却无汗,卧立试验,相关检查
面部闪电疼痛,面神经检查,相关检查
面部闪电疼痛,三叉神经检查,相关检查
面部闪电疼痛,神经系统检查,相关检查
面肌及颈肌紧张,肌张力检查,相关检查
面肌及颈肌紧张,脑脊液细菌培养,相关检查
面肌及颈肌紧张,脑脊液隐血试验,相关检查
面部血管纤维瘤,CT检查,相关检查
面肌抽搐,抗乙酸胆碱受体抗体（anti-AchR）,相关检查
面肌抽搐,颅脑超声检查,相关检查
面肌抽搐,正电子发射计算机断层扫描(PET),相关检查
面肌抽搐,脑脊液乳酸脱氢酶,相关检查
面肌抽搐,脑脊液溶菌酶,相关检查
面部脱皮,皮肤试验,相关检查
面部脱皮,皮肤弹性检查,相关检查
面部脱皮,面容表情,相关检查
面部脱皮,面部色诊,相关检查
面部脱皮,头面部触诊,相关检查
面肌强直,脑脊液铅,相关检查
面肌强直,脑脊液透明度,相关检查
面肌强直,脑脊液细菌培养,相关检查
面肌强直,脑脊液氧分压(PO2)和二氧化碳分压(PCO2),相关检查
面肌强直,C-myc基因（C-myc）,相关检查
面长耳大,染色体,相关检查
臀肌萎缩,肌张力检查,相关检查
臀中肌损伤,跟臀试验,相关检查
脱肛,肛门指检,相关检查
脱肛,肛门视诊,相关检查
脱水,体液免疫检测法,相关检查
脱水,汗液电解质检查,相关检查
唾液分泌增多,唾液pH值,相关检查
唾液分泌增多,口腔内窥镜,相关检查
脱发,头皮检查,相关检查
脱水热,霍乱弧菌检测,相关检查
驼背,脊柱弯曲度,相关检查
驼背,脊柱椎体平扫,相关检查
驼背,脊柱检查,相关检查
脱髓,脊柱MRI检查,相关检查
脱髓,脑脊液检查-化学检查-蛋白质检查,相关检查
脱皮,皮肤弹性检查,相关检查
脱皮,皮肤试验,相关检查
脱症,便常规,相关检查
脱症,血常规,相关检查
脱症,常规体检,相关检查
脱症,尿常规,相关检查
关节液增加,关节腔液检查,相关检查
关节液增加,关节镜检查,相关检查
关节液增加,关节检查,相关检查
唾液及汗液减少,汗液电解质检查,相关检查
唾液及汗液减少,唾液pH值,相关检查
关节游走性疼痛，肿胀,关节腔液检查,相关检查
关节游走性疼痛，肿胀,骨关节及软组织CT检查,相关检查
关节游走性疼痛，肿胀,关节检查,相关检查
关节游走性疼痛，肿胀,关节镜检查,相关检查
关节游走性疼痛，肿胀,抗类风湿性关节炎33抗体,相关检查
关节肿大,关节检查,相关检查
关节肿大,四肢的骨和关节平片,相关检查
关节肿大,四肢与关节运动功能,相关检查
关节肿大,关节镜检查,相关检查
关节肿大,关节腔液检查,相关检查
冠状动脉供血不足,心脏血管超声检查,相关检查
冠状动脉供血不足,心血管MRI检查,相关检查
冠状动脉供血不足,心电图,相关检查
关节肿痛,骨关节及软组织CT检查,相关检查
关节肿痛,关节检查,相关检查
关节肿痛,四肢的骨和关节平片,相关检查
关节肿痛,四肢与关节运动功能,相关检查
关节肿痛,关节镜检查,相关检查
关节肿胀,四肢的骨和关节平片,相关检查
关节肿胀,关节检查,相关检查
关节肿胀,关节镜检查,相关检查
关节肿胀,四肢与关节运动功能,相关检查
关节液中白细胞内有尿酸结晶,关节腔液检查,相关检查
关节液中白细胞内有尿酸结晶,尿酸,相关检查
关节液中白细胞内有尿酸结晶,肾功能检查,相关检查
关节液中白细胞内有尿酸结晶,血尿酸,相关检查
关节液中白细胞内有尿酸结晶,血清尿酸,相关检查
冠状动脉栓塞,心电图,相关检查
冠状动脉栓塞,胸部CT检查,相关检查
冠状动脉栓塞,心脏血管超声检查,相关检查
管型尿,尿常规,相关检查
管型尿,肾病类尿常规,相关检查
管型尿,尿沉渣管型,相关检查
管型尿,尿沉渣管型检查,相关检查
管型尿,尿沉渣细胞学,相关检查
流涎,脑脊液神经肽,相关检查
瘤体牵拉,肿瘤坏死因子α,相关检查
瘤体牵拉,肿瘤筛查,相关检查
瘤体牵拉,肿瘤声学造影,相关检查
流清涕,耳、鼻、咽拭子细菌培养,相关检查
流清涕,鼻咽部MRI检查,相关检查
流清涕,鼻腔内镜检查,相关检查
流清涕,耳鼻咽喉CT检查,相关检查
流行性肌痛,柯萨奇病毒抗体,相关检查
流行性肌痛,抗柯萨奇B病毒IgG抗体,相关检查
流行性肌痛,肌张力检查,相关检查
流行性肌痛,伸肌紧张试验,相关检查
流行性肌痛,屈肌紧张试验,相关检查
冠状动脉痉挛,心电图,相关检查
冠状动脉痉挛,冠状动脉CT检查,相关检查
冠状动脉痉挛,冠状动脉造影,相关检查
瘤体坚硬,肿瘤声学造影,相关检查
瘤体坚硬,肿瘤受体显像,相关检查
瘤体坚硬,免疫电泳,相关检查
瘤细胞浸润,肿瘤坏死因子α,相关检查
瘤细胞浸润,肿瘤筛查,相关检查
瘤细胞浸润,肿瘤声学造影,相关检查
瘤细胞浸润,CT检查,相关检查
瘤细胞浸润,螺旋CT检查,相关检查
冠状动脉窃血现象,胸部CT检查,相关检查
冠状动脉窃血现象,心电图,相关检查
冠状动脉窃血现象,胸部平片,相关检查
冠状动脉窃血现象,多普勒超声心动图,相关检查
颅骨连续性中断,颅脑CT检查,相关检查
颅骨连续性中断,颅骨透照试验,相关检查
颅骨连续性中断,颅脑MRI检查,相关检查
露阴癖,CT检查,相关检查
露阴癖,脑电图检查,相关检查
肤色赤红,皮肤颜色,相关检查
肤色赤红,皮肤病的物理检查,相关检查
蜂窝组织炎,皮肤颜色,相关检查
蜂窝组织炎,血常规,相关检查
蜂窝组织炎,皮肤涂片显微镜检查,相关检查
蜂窝组织炎,细菌学检验,相关检查
颅骨骨折,颅脑CT检查,相关检查
颅骨骨折,X线头影测量,相关检查
浮脉,血常规,相关检查
伏脉,血常规,相关检查
颅缝过早闭合,颅内压监测,相关检查
颅缝过早闭合,颅底片,相关检查
颅缝过早闭合,颅脑MRI检查,相关检查
颅缝过早闭合,颅内多普勒血流图(TCD),相关检查
颅骨增生,颅脑CT检查,相关检查
颅底畸形,颅脑CT检查,相关检查
颅底畸形,头颅平片,相关检查
颅底畸形,头颅正侧位片,相关检查
颅底畸形,颅内多普勒血流图(TCD),相关检查
蜂窝肺,胸部平片,相关检查
蜂窝肺,胸部透视,相关检查
蜂窝肺,胸部CT检查,相关检查
匐行疹,皮肤涂片显微镜检查,相关检查
匐行疹,皮肤病的物理检查,相关检查
匐行疹,皮肤颜色,相关检查
匐行疹,皮肤与组织寄生虫的病原检查,相关检查
匐行疹,嗜酸性粒细胞数,相关检查
附睾结石,男科检查,相关检查
附睾结石,男科计算器体层扫描 (CT),相关检查
复合性溃疡,幽门螺旋杆菌的免疫学检测,相关检查
复合性溃疡,胃液显微镜检查,相关检查
附睾囊肿,男科检查,相关检查
附睾囊肿,男科计算器体层扫描 (CT),相关检查
附睾肿大发硬,睾丸检查,相关检查
附睾肿大发硬,尿液病原体检查,相关检查
附睾肿大发硬,前列腺指检,相关检查
复视,视力,相关检查
复视,眼功能检查,相关检查
复视,眼底检查,相关检查
乳糜尿,尿比重,相关检查
乳糜尿,尿常规,相关检查
乳糜尿,尿丙氨酸氨基肽酶,相关检查
乳糜尿,尿丙氨酸,相关检查
乳糜尿,尿胱氨酸,相关检查
复聪现象,耳部检查,相关检查
复聪现象,耳镜检查法,相关检查
复聪现象,耳鼻咽喉CT检查,相关检查
乳糖耐受不良,腹部CT,相关检查
乳糖耐受不良,十二指肠引流显微镜检查,相关检查
乳糖耐受不良,胃肠道CT检查,相关检查
乳糖耐受不良,胃肠道疾病的超声检查,相关检查
乳糖耐受不良,小肠造影,相关检查
复听,耳部检查,相关检查
复听,耳镜检查法,相关检查
复听,耳鼻咽喉CT检查,相关检查
乳头发炎,钼靶X线检查,相关检查
乳头发炎,血常规,相关检查
乳头发炎,胸部B超,相关检查
乳酸蓄积过多,腹部CT,相关检查
乳酸蓄积过多,血乳酸,相关检查
乳头肥大,乳房触诊,相关检查
乳头肥大,胸部B超,相关检查
乳头肥大,胸部CT检查,相关检查
乳头肥大,血常规,相关检查
乳头肌断裂,心电图,相关检查
乳头肌断裂,胸部CT检查,相关检查
乳痛症,X线碘油造影,相关检查
乳痛症,钼靶X线检查,相关检查
乳痛症,乳头溢液检查,相关检查
乳痛症,全身显像,相关检查
乳痛症,肿瘤神经多肽受体显像,相关检查
乳头皲裂,白细胞分类计数,相关检查
乳头皲裂,血常规,相关检查
乳糜胸,剖胸术,相关检查
乳头破碎,乳房触诊,相关检查
乳头破碎,乳房检查,相关检查
乳头破碎,乳头溢液检查,相关检查
乳头内陷,乳房触诊,相关检查
乳头内陷,乳房视诊,相关检查
乳头溢出血性或棕色浆液性液体,胸部B超,相关检查
乳头溢出血性或棕色浆液性液体,乳房触诊,相关检查
乳头溢出血性或棕色浆液性液体,钼靶X线检查,相关检查
乳头溢出血性或棕色浆液性液体,乳房超声检查,相关检查
乳头溢出血性或棕色浆液性液体,卵巢肿瘤标记,相关检查
全身代谢低下,血常规,相关检查
全身代谢低下,脑代谢显像,相关检查
乳头湿疹,乳房触诊,相关检查
乳头湿疹,乳房检查,相关检查
乳头样增生变化,胸部B超,相关检查
乳头样增生变化,乳房触诊,相关检查
乳头样增生变化,钼靶X线检查,相关检查
乳头样增生变化,子宫颈黏液检查,相关检查
乳头样增生变化,一般摄片检查,相关检查
乳头侵蚀,乳房触诊,相关检查
乳头侵蚀,乳房检查,相关检查
乳头侵蚀,血常规,相关检查
全身感染中毒症状,血液及骨髓细菌培养,相关检查
全身感染中毒症状,厌氧菌检测,相关检查
全身各脏器血流缓慢,红细胞生成素,相关检查
全身各脏器血流缓慢,"糖化血红蛋白组分（GHb,HbA1c）",相关检查
全身各脏器血流缓慢,新生儿红细胞计数,相关检查
全身各脏器血流缓慢,血常规,相关检查
全身各脏器血流缓慢,血小板计数（PLT）,相关检查
乳头溢液,胸部B超,相关检查
乳头溢液,乳房触诊,相关检查
乳头溢液,钼靶X线检查,相关检查
乳头溢液,乳管镜检查,相关检查
乳头溢液,钼靶摄影检查,相关检查
全身骨骼肌痉挛,脊髓灰质炎病毒抗体,相关检查
全身骨骼肌痉挛,骨关节及软组织CT检查,相关检查
全身骨骼肌痉挛,血清α羟基丁酸脱氢酶测定,相关检查
全身紧束感,血清谷草转氨酶,相关检查
全身紧束感,尿常规,相关检查
全身弥漫性潮红,免疫病理检查,相关检查
全身弥漫性潮红,血浆蛋白S测定,相关检查
全身弥漫性潮红,抗原皮内试验,相关检查
全身皮肤充血,梅毒血清试验,相关检查
全身皮肤充血,真菌检查,相关检查
全身皮肤充血,玻片压诊法,相关检查
全身骨骼肌收缩,骨显像,相关检查
全身骨骼肌收缩,骨关节及软组织CT检查,相关检查
全身骨骼肌收缩,骨密度测定,相关检查
全身骨骼肌收缩,肌电图,相关检查
全身毛发呈灰白色,毛发矿物质检查,相关检查
全身毛发呈灰白色,血常规,相关检查
全身过敏反应,过敏原检测仪,相关检查
全身过敏反应,皮肤试验,相关检查
全身过敏反应,免疫病理检查,相关检查
全身过敏反应,抗原皮内试验,相关检查
全身过敏反应,皮肤点刺试验,相关检查
全身肌张力障碍,CT检查,相关检查
全身肌张力障碍,大生化检查,相关检查
全身肌张力障碍,血液电解质检查,相关检查
全身肌张力障碍,肌张力检查,相关检查
全身过敏和发热皮疹关节痛,过敏原检测仪,相关检查
全身过敏和发热皮疹关节痛,脑脊液钙,相关检查
全身过敏和发热皮疹关节痛,尿常规,相关检查
全身过敏和发热皮疹关节痛,血液分析仪检查,相关检查
全身过敏和发热皮疹关节痛,甲型肝炎病毒抗原（HAVAg）,相关检查
皮质性遗忘症,脑脊液检查-化学检查-蛋白质检查,相关检查
皮质性遗忘症,血液学特殊功能检查,相关检查
皮质性遗忘症,皮肤定位觉,相关检查
皮质性遗忘症,实体觉,相关检查
疲乏,血清谷丙转氨酶,相关检查
疲乏,脑脊液镁,相关检查
疲乏,谷胱甘肽S转移酶,相关检查
疲乏,甲状腺球蛋白,相关检查
疲乏,亚健康人群体检,相关检查
啤酒肚,尿脂肪,相关检查
啤酒肚,脂肪尿和乳糜尿检查(Chyluria),相关检查
啤酒肚,血清脂肪酶,相关检查
啤酒肚,血清脂肪酶（LPS）,相关检查
啤酒肚,脂蛋白脂肪酶,相关检查
皮质下痴呆,颅脑CT检查,相关检查
皮质下痴呆,血常规,相关检查
皮质下痴呆,实体觉,相关检查
皮质下痴呆,皮肤定位觉,相关检查
皮质素不足,动态心电图（Holter监测）,相关检查
皮质素不足,尿常规,相关检查
疲劳,肾脏超声检查,相关检查
疲劳,肾脏MRI检查,相关检查
疲劳,肝、胆、脾CT检查,相关检查
