entity1,entity2,relation
水肿,布洛芬缓释胶囊,相关药品
水肿,依托芬那酯凝胶,相关药品
水肿,布洛芬片,相关药品
水肿,复方水杨酸甲酯乳膏,相关药品
水肿,仕象,相关药品
水肿,布洛芬缓释混悬液,相关药品
水肿,吲哚美辛胶囊,相关药品
水肿伴蛋白尿,醋酸泼尼松龙注射液,相关药品
水肿伴蛋白尿,呋塞米注射液,相关药品
败血症的征象,注射用头孢哌酮钠舒巴坦钠,相关药品
败血症的征象,静注人免疫球蛋白,相关药品
败血症的征象,注射用头孢他啶,相关药品
水肿伴呼吸困难、紫绀,呋塞米片,相关药品
水肿伴呼吸困难、紫绀,氨茶碱片,相关药品
水肿伴呼吸困难、紫绀,螺内酯片,相关药品
睡过之后精力没有恢复,盐酸金刚烷胺片,相关药品
睡过之后精力没有恢复,盐酸苯海索片,相关药品
椎间盘脱出,保节力,相关药品
椎间盘脱出,伊索佳,相关药品
椎间盘脱出,乳酸左氧氟沙星片,相关药品
椎间盘脱出,伯基,相关药品
椎间盘脱出,双氯芬酸钠凝胶,相关药品
椎间盘脱出,芬迪,相关药品
椎间盘脱出,益欣雪,相关药品
椎间盘脱出,双氯芬酸钠肠溶片,相关药品
椎节后缘有骨刺形成,麝香壮骨膏,相关药品
椎节后缘有骨刺形成,骨刺片,相关药品
椎节后缘有骨刺形成,骨刺胶囊,相关药品
椎节后缘有骨刺形成,颈康胶囊,相关药品
椎节后缘有骨刺形成,灵仙跌打片,相关药品
椎节后缘有骨刺形成,欧莱,相关药品
椎体结核,异烟肼片,相关药品
椎体结核,利福平胶囊,相关药品
锥虫性“下疳”,阿苯达唑片,相关药品
锥虫性“下疳”,吡喹酮片,相关药品
锥体外系损害,硫唑嘌呤片,相关药品
锥体外系损害,溴吡斯的明片,相关药品
锥体外系损害,甲硫酸新斯的明注射液,相关药品
锥体外系损害,依木兰,相关药品
锥体外系损害,氢溴酸加兰他敏注射液,相关药品
卓-艾综合征,奥美拉唑肠溶胶囊,相关药品
卓-艾综合征,健朗晨,相关药品
卓-艾综合征,盐酸雷尼替丁胶囊,相关药品
卓-艾综合征,金奥康,相关药品
卓-艾综合征,兰索拉唑片,相关药品
卓-艾综合征,奥美拉唑肠溶片,相关药品
油腻性鳞屑,醋酸地塞米松片,相关药品
疣状增殖,尤脱欣,相关药品
疣状增殖,三味清热止痒洗剂,相关药品
疣状增殖,明欣利迪,相关药品
疣状增殖,酞丁安乳膏,相关药品
疣状增殖,聚甲酚磺醛栓,相关药品
游走肾,醋酸泼尼松片,相关药品
游走肾,醋酸地塞米松片,相关药品
有排卵性功血,益母草颗粒,相关药品
有排卵性功血,妇科调经片,相关药品
有排卵性功血,妇康宁片,相关药品
有排卵性功血,益母草软胶囊,相关药品
有排卵性功血,妇科十味片,相关药品
有排卵性功血,当归片,相关药品
有机磷中毒,苏肽生,相关药品
有机磷中毒,布美他尼片,相关药品
有机磷中毒,地塞米松磷酸钠注射液,相关药品
有机磷中毒,十一味金色丸,相关药品
有机磷中毒,仁青芒觉,相关药品
有机磷中毒,大月晶丸,相关药品
有机磷中毒,二维葡醛内酯片,相关药品
有效血容量减少,呋塞米片,相关药品
右背部痛,布洛芬片,相关药品
右背部痛,双氯芬酸钠凝胶,相关药品
右背部痛,芬迪,相关药品
右背部痛,阿司匹林片,相关药品
右背部痛,活血止痛胶囊,相关药品
右背部痛,双氯芬酸钠肠溶片,相关药品
右边脸颊长痘,优贺丁,相关药品
右边脸颊长痘,二十五味松石丸,相关药品
右边脸颊长痘,恩替卡韦分散片,相关药品
右边脸颊长痘,拉米夫定胶囊,相关药品
右边脸颊长痘,维生素,相关药品
血管硬化,奥利司他片,相关药品
血管硬化,蜂胶片,相关药品
血管硬化,非诺贝特片,相关药品
血管硬化,理舒达,相关药品
血管硬化,苏之,相关药品
血管硬化,乐知苹,相关药品
血管硬化,降脂宁颗粒,相关药品
血管杂音,双嘧达莫片,相关药品
血管增生,苯磺酸氨氯地平胶囊,相关药品
血管增生,清脑降压胶囊,相关药品
血管增生,脑立清丸,相关药品
血管增生,盐酸特拉唑嗪胶囊,相关药品
血管增生,浦美特,相关药品
血管增生,卡托普利片,相关药品
血管增生,赖诺普利片,相关药品
血管增生,呋塞米片,相关药品
血管炎,醋酸泼尼松片,相关药品
血管炎,威利坦,相关药品
血管痣,注射用盐酸平阳霉素,相关药品
血管痣,鱼肝油酸钠注射液,相关药品
血痂,咪康唑氯倍他索乳膏,相关药品
血痂,曲安奈德益康唑乳膏,相关药品
血痂,益富清,相关药品
血痂,维生素,相关药品
血浆白蛋白降低,呋塞米片,相关药品
血浆白蛋白降低,结石通茶,相关药品
血浆白蛋白降低,萆薢分清丸,相关药品
血浆白蛋白降低,肾复康胶囊,相关药品
血浆白蛋白降低,八正合剂,相关药品
挖鼻孔,千柏鼻炎片,相关药品
歪鼻,舒筋活血片,相关药品
歪鼻,骨肽片,相关药品
歪鼻,和安,相关药品
歪鼻,伤科跌打丸,相关药品
歪鼻,鹿瓜多肽注射液,相关药品
歪鼻,独一味颗粒,相关药品
歪鼻,骨松宝胶囊,相关药品
外耳道疼痛,头孢氨苄胶囊,相关药品
外耳道疼痛,氨苄西林胶囊,相关药品
外耳道疼痛,硝酸咪康唑乳膏,相关药品
外耳道疼痛,氧氟沙星滴耳液,相关药品
外耳道疼痛,谱乐益,相关药品
外耳道疼痛,贝贝莎,相关药品
外耳道癣,头孢氨苄胶囊,相关药品
外耳道癣,氨苄西林胶囊,相关药品
外耳道癣,硝酸咪康唑乳膏,相关药品
外耳道癣,氧氟沙星滴耳液,相关药品
外耳道癣,谱乐益,相关药品
外耳道癣,贝贝莎,相关药品
外斐氏试验阴性,诺氟沙星胶囊,相关药品
外踝呈现凹陷,七厘胶囊,相关药品
外踝呈现凹陷,龙血竭胶囊,相关药品
外踝呈现凹陷,吲哚美辛肠溶片,相关药品
外踝呈现凹陷,关节止痛膏,相关药品
外踝呈现凹陷,伤痛宁膏,相关药品
外踝前下方肿胀和疼痛,消炎镇痛膏,相关药品
外踝前下方肿胀和疼痛,舒筋活血片,相关药品
外踝前下方肿胀和疼痛,麝香壮骨膏,相关药品
外踝前下方肿胀和疼痛,大活络丸,相关药品
外踝前下方肿胀和疼痛,辣椒碱乳膏,相关药品
外踝前下方肿胀和疼痛,关节止痛膏,相关药品
暴饮暴食,百优解,相关药品
暴饮暴食,盐酸氟西汀分散片,相关药品
胎盘早剥,消癌平片,相关药品
胎盘早剥,消癌平胶囊,相关药品
胎盘早剥,复方斑蝥胶囊,相关药品
胎盘早剥,消癌平口服液,相关药品
胎盘早剥,注射用盐酸平阳霉素,相关药品
胎盘早剥,奥平,相关药品
爆发性水泻,四环素片,相关药品
爆发性水泻,土霉素片,相关药品
杯状耳,头孢氨苄胶囊,相关药品
杯状耳,氨苄西林胶囊,相关药品
杯状耳,硝酸咪康唑乳膏,相关药品
杯状耳,氧氟沙星滴耳液,相关药品
杯状耳,谱乐益,相关药品
背部长痘,硝酸咪康唑乳膏,相关药品
背部长痘,嘉瑞,相关药品
背部长痘,迈可抒,相关药品
背部长痘,酮康唑乳膏,相关药品
背部长痘,联苯苄唑乳膏,相关药品
背部长痘,倍佳,相关药品
背部出现小水泡,硝酸咪康唑乳膏,相关药品
背部出现小水泡,酮康唑乳膏,相关药品
背部出现小水泡,联苯苄唑乳膏,相关药品
背部出现小水泡,倍佳,相关药品
背部出现小水泡,硝酸益康唑溶液,相关药品
背部出现小水泡,硝酸益康唑乳膏,相关药品
背部痉挛,阿司匹林片,相关药品
背部痉挛,布洛芬片,相关药品
背部痉挛,腺苷钴胺片,相关药品
背部痉挛,阿司匹林肠溶片,相关药品
背部有隐约麻痛不适,甲钴胺分散片,相关药品
背部酸痛,阿司匹林片,相关药品
背部酸痛,布洛芬片,相关药品
背部酸痛,腺苷钴胺片,相关药品
背部酸痛,阿司匹林肠溶片,相关药品
背脊痛,伯基,相关药品
背脊痛,吲哚美辛栓,相关药品
背脊痛,益欣雪,相关药品
背脊痛,双氯芬酸钠肠溶片,相关药品
被迫体位,骨刺片,相关药品
被迫体位,氨糖美辛肠溶片,相关药品
被迫体位,抗骨质增生丸,相关药品
被迫体位,抗骨增生片,相关药品
被迫体位,藤黄健骨胶囊,相关药品
被迫体位,骨筋丸胶囊,相关药品
被迫体位,腰息痛胶囊,相关药品
颈静脉怒张,强力康颗粒,相关药品
颈静脉怒张,苦参碱氯化钠注射液,相关药品
颈静脉怒张,注射用硫酸长春新碱,相关药品
颈静脉怒张,复方阿胶补血膏,相关药品
颈静脉怒张,匹服平,相关药品
颈内动脉创伤性血栓,抗栓胶囊,相关药品
颈内动脉创伤性血栓,曲克芦丁片,相关药品
颈内动脉创伤性血栓,富路通,相关药品
颈内动脉创伤性血栓,乐喜林,相关药品
颈内动脉创伤性血栓,金纳多,相关药品
颈强直,注射用头孢噻肟钠,相关药品
颈软不能抬头,骨刺片,相关药品
颈软不能抬头,氨糖美辛肠溶片,相关药品
颈软不能抬头,抗骨质增生丸,相关药品
颈软不能抬头,骨筋丸胶囊,相关药品
颈软不能抬头,腰息痛胶囊,相关药品
颈软不能抬头,盐酸乙哌立松片,相关药品
颈软不能抬头,抗骨增生片,相关药品
颈髓脱髓鞘性病变,骨刺片,相关药品
颈髓脱髓鞘性病变,氨糖美辛肠溶片,相关药品
颈髓脱髓鞘性病变,抗骨质增生丸,相关药品
颈髓脱髓鞘性病变,抗骨增生片,相关药品
颈髓脱髓鞘性病变,藤黄健骨胶囊,相关药品
颈髓脱髓鞘性病变,骨筋丸胶囊,相关药品
颈髓脱髓鞘性病变,腰息痛胶囊,相关药品
颈性高血压,苯磺酸氨氯地平片,相关药品
颈性高血压,兰沙,相关药品
颈性高血压,七十味珍珠丸,相关药品
颈性高血压,氯沙坦钾氢氯噻嗪片,相关药品
颈性高血压,苯磺酸氨氯地平胶囊,相关药品
颈性高血压,浦美特,相关药品
颈性高血压,呋塞米片,相关药品
颈性高血压,盐酸贝那普利片,相关药品
颈性头痛,欧立停,相关药品
颈性头痛,伯基,相关药品
颈性头痛,通天口服液,相关药品
颈性头痛,益欣雪,相关药品
颈性头痛,阿司匹林片,相关药品
颈性头痛,双氯芬酸钠肠溶片,相关药品
皮肤斑丘疹,伯基,相关药品
皮肤斑丘疹,益欣雪,相关药品
皮肤斑丘疹,阿司匹林片,相关药品
皮肤斑丘疹,双氯芬酸钠肠溶片,相关药品
膀胱结石,荡石片,相关药品
膀胱结石,排石颗粒,相关药品
膀胱结石,金钱草颗粒,相关药品
膀胱结石,血尿胶囊,相关药品
皮肤粘连,硫唑嘌呤片,相关药品
皮肤粘连,注射用甲氨蝶呤,相关药品
皮肤粘连,依木兰,相关药品
膀胱残余尿量增多,洛沃克,相关药品
膀胱残余尿量增多,渡洛捷,相关药品
膀胱残余尿量增多,盐酸黄酮哌酯片,相关药品
膀胱残余尿量增多,优必达,相关药品
PAS染色阳性,麦芙欣,相关药品
PAS染色阳性,丽芙,相关药品
PAS染色阳性,复方珍珠解毒口服液,相关药品
PAS染色阳性,甲硝唑凝胶,相关药品
PAS染色阳性,维,相关药品
PAS染色阳性,达芬蓉,相关药品
膀胱结核,明佳欣,相关药品
膀胱结核,异烟肼片,相关药品
膀胱结核,萆薢分清丸,相关药品
膀胱结核,利福喷丁胶囊,相关药品
膀胱结核,利福平胶囊,相关药品
膀胱刺激征,阿苯达唑片,相关药品
膀胱功能障碍,接骨续筋片,相关药品
膀胱功能障碍,伤科接骨片,相关药品
膀胱功能障碍,止血镇痛胶囊,相关药品
膀胱功能障碍,复方骨肽注射液,相关药品
膀胱痉挛,头孢氨苄胶囊,相关药品
膀胱痉挛,盐酸左氧氟沙星胶囊,相关药品
膀胱痉挛,阿莫西林颗粒,相关药品
膀胱痉挛,氨苄西林胶囊,相关药品
膀胱痉挛,依托红霉素片,相关药品
膀胱痉挛,头孢克洛颗粒,相关药品
膀胱痉挛,运泰,相关药品
膀胱排空不全,先立晓,相关药品
膀胱排空不全,盐酸特拉唑嗪胶囊,相关药品
膀胱排空不全,泽桂癃爽胶囊,相关药品
膀胱排空不全,齐索,相关药品
膀胱排空不全,翁沥通颗粒,相关药品
膀胱排空不全,前列舒乐胶囊,相关药品
发热伴眼睛充血,维,相关药品
发热伴眼睛充血,伯基,相关药品
发热伴眼睛充血,益欣雪,相关药品
发热伴有腹痛、腹泻、恶心、呕吐,盐酸左氧氟沙星胶囊,相关药品
发热伴有腹痛、腹泻、恶心、呕吐,依托红霉素片,相关药品
发热伴有腹痛、腹泻、恶心、呕吐,复方红根草片,相关药品
发热伴有腹痛、腹泻、恶心、呕吐,乳酸左氧氟沙星片,相关药品
发热伴有腹痛、腹泻、恶心、呕吐,金菊五花茶颗粒,相关药品
发热伴有腹痛、腹泻、恶心、呕吐,朗瑞,相关药品
发热伴有腹痛、腹泻、恶心、呕吐,呋喃唑酮片,相关药品
发炎,酮洛芬凝胶,相关药品
发炎,碘酊,相关药品
发炎,三七伤药片,相关药品
发炎,精制狗皮膏,相关药品
发音障碍,吡拉西坦片,相关药品
发音障碍,血府逐瘀丸,相关药品
发音障碍,桂利嗪片,相关药品
发育性骨盆异常,接骨续筋片,相关药品
发作后精神障碍,普瑞巴林胶囊,相关药品
发作后精神障碍,吡拉西坦片,相关药品
发作后精神障碍,伊来西胺片,相关药品
发作后精神障碍,丙戊酸镁片,相关药品
发作后精神障碍,典泰,相关药品
发作后精神障碍,曲莱,相关药品
发作后精神障碍,利必通,相关药品
发作后精神障碍,开浦兰,相关药品
发作时精神障碍,普瑞巴林胶囊,相关药品
发作时精神障碍,吡拉西坦片,相关药品
发作时精神障碍,伊来西胺片,相关药品
发作时精神障碍,丙戊酸镁片,相关药品
发作时精神障碍,典泰,相关药品
发作时精神障碍,曲莱,相关药品
发作时精神障碍,利必通,相关药品
发作时精神障碍,开浦兰,相关药品
发作性不自主运动,苯妥英钠片,相关药品
发作性咳嗽,氨茶碱片,相关药品
发作性咳嗽,盐酸氨溴索缓释胶囊,相关药品
发作性咳嗽,盐酸氨溴索口服溶液,相关药品
发作性咳嗽,盐酸氨溴索胶囊,相关药品
发作性咳嗽,沐舒坦,相关药品
发作性咳嗽,小青龙合剂,相关药品
发作性傻笑,鸦胆子油口服乳液,相关药品
发作性傻笑,斯必克,相关药品
发作性傻笑,注射用盐酸尼莫司汀,相关药品
“多音律”心音,卡托普利片,相关药品
打哈欠,脑立清丸,相关药品
打哈欠,谷维素片,相关药品
打哈欠,归脾合剂,相关药品
打哈欠,宁神灵颗粒,相关药品
打哈欠,脑灵素片,相关药品
打哈欠,血府逐瘀片,相关药品
打哈欠,苯妥英钠片,相关药品
打鼾,红草止鼾胶囊,相关药品
打鼾,红草止鼾颗粒,相关药品
打呼噜,人血白蛋白,相关药品
打呼噜,松泰斯,相关药品
打呼噜,欣得生,相关药品
打喷嚏,复方感冒灵颗粒,相关药品
打喷嚏,维,相关药品
打喷嚏,伯基,相关药品
打软腿,抑眩宁胶囊,相关药品
打软腿,龙骨颈椎胶囊,相关药品
打软腿,沉香十七味丸,相关药品
大便呈褐色,盐酸甲氯芬酯胶囊,相关药品
大便呈褐色,地塞米松磷酸钠注射液,相关药品
大便干结呈算盘珠状,臌症丸,相关药品
“淡漠型”甲亢,丙硫氧嘧啶片,相关药品
“淡漠型”甲亢,硫唑嘌呤片,相关药品
“淡漠型”甲亢,抑亢丸,相关药品
“淡漠型”甲亢,盐酸普萘洛尔片,相关药品
“淡漠型”甲亢,赛治,相关药品
“淡漠型”甲亢,阿替洛尔片,相关药品
大便色浅,奇莫欣,相关药品
大便色浅,胸腺肽肠溶片,相关药品
大便色浅,利肝隆片,相关药品
高眼压,拉坦前列素滴眼液,相关药品
高眼压,调元大补二十五味汤散,相关药品
高眼压,阿法根,相关药品
高眼压,美开朗,相关药品
高眼压,尼目克司,相关药品
高眼压,杞菊地黄丸,相关药品
高眼压,派立明,相关药品
高眼压,明目地黄丸,相关药品
大便习惯改变,消癌平片,相关药品
大便习惯改变,西黄丸,相关药品
大便习惯改变,复方斑蝥胶囊,相关药品
大便习惯改变,抗癌平丸,相关药品
高原多血面容,呋塞米片,相关药品
高原多血面容,阿司匹林肠溶片,相关药品
高粘滞综合征,复方黄黛片,相关药品
高粘滞综合征,心脑欣丸,相关药品
高粘滞综合征,心脑欣片,相关药品
高粘滞综合征,沃汀,相关药品
高粘滞综合征,高三尖杉酯碱注射液,相关药品
颈动脉痛,西洛他唑片,相关药品
颈动脉痛,培达,相关药品
睾丸受浸润,消癌平片,相关药品
睾丸受浸润,复方环磷酰胺片,相关药品
睾丸受浸润,注射用甲氨蝶呤,相关药品
颈交感链受累,抑眩宁胶囊,相关药品
颈交感链受累,龙骨颈椎胶囊,相关药品
颈交感链受累,骨刺宁胶囊,相关药品
颈交感链受累,颈痛胶囊,相关药品
颈交感链受累,沉香十七味丸,相关药品
颈交感链受累,治伤胶囊,相关药品
睾丸胀痛,康尼,相关药品
睾丸胀痛,玫满,相关药品
睾丸胀痛,十六味马蔺子丸,相关药品
睾丸胀痛,美克威,相关药品
睾丸胀痛,盐酸米诺环素胶囊,相关药品
脐轮红肿,注射用青霉素钠,相关药品
脐轮红肿,注射用青霉素钾,相关药品
脐突,二十五味松石丸,相关药品
脐突,维生素,相关药品
脐窝内有肉芽组织增生,注射用青霉素钠,相关药品
脐窝内有樱红色息肉样物,盐酸克林霉素棕榈酸酯分散片,相关药品
脐窝内有樱红色息肉样物,盐酸克林霉素胶囊,相关药品
脐窝内有樱红色息肉样物,盐酸林可霉素胶囊,相关药品
内斜A征,注射用A型肉毒毒素,相关药品
内斜A征,保妥适,相关药品
脐周明显红肿变硬,盐酸克林霉素棕榈酸酯分散片,相关药品
脐周明显红肿变硬,盐酸克林霉素胶囊,相关药品
脐周明显红肿变硬,盐酸林可霉素胶囊,相关药品
脐周脓性分泌物较多,注射用青霉素钠,相关药品
脐周脓性分泌物较多,注射用青霉素钾,相关药品
脐周疼痛,阿苯达唑片,相关药品
脐周疼痛,阿苯达唑颗粒,相关药品
脐周疼痛,阿苯达唑胶囊,相关药品
脐周阵发性绞痛,阿苯达唑片,相关药品
发热伴有皮疹,尤脱欣,相关药品
发热伴有皮疹,三味清热止痒洗剂,相关药品
发热伴有皮疹,明欣利迪,相关药品
发热伴有皮疹,酞丁安乳膏,相关药品
发热伴有皮疹,聚甲酚磺醛栓,相关药品
痰呈粘液脓性,伏立康唑片,相关药品
痰呈粘液脓性,盐酸伊曲康唑胶囊,相关药品
痰呈粘液脓性,伊曲康唑颗粒,相关药品
痰呈粘液脓性,注射用两性霉素,相关药品
痰呈粘液脓性,米开民,相关药品
痰呈粘液脓性,威凡,相关药品
痰检或可找到丝状蚴,阿苯达唑片,相关药品
痰检或可找到丝状蚴,阿苯达唑胶囊,相关药品
痰检阴性,蛇胆川贝液,相关药品
痰检阴性,异烟肼片,相关药品
痰检阴性,穿心莲内酯片,相关药品
痰黏稠或脓性可有腥臭味,盐酸克林霉素棕榈酸酯分散片,相关药品
痰黏稠或脓性可有腥臭味,盐酸克林霉素胶囊,相关药品
痰饮,蛤蚧定喘丸,相关药品
痰饮,氨茶碱片,相关药品
痰饮,益心巴迪然吉布亚颗粒,相关药品
痰饮,丙酸倍氯米松气雾剂,相关药品
痰饮,礞石滚痰丸,相关药品
痰饮,养肺丸,相关药品
痰饮,利肺片,相关药品
痰有恶臭味,注射用盐酸平阳霉素,相关药品
痰有恶臭味,强力康颗粒,相关药品
痰有恶臭味,注射用盐酸博莱霉素,相关药品
痰有恶臭味,复方阿胶补血膏,相关药品
痰中带血丝,蛇胆川贝液,相关药品
痰中带血丝,异烟肼片,相关药品
痰中带血丝,穿心莲内酯片,相关药品
叹气后舒服,转移因子口服溶液,相关药品
叹气后舒服,辅酶,相关药品
糖代谢紊乱,奥利司他片,相关药品
糖代谢紊乱,轻身消胖丸,相关药品
糖代谢紊乱,奥利司他胶囊,相关药品
糖代谢紊乱,排毒清脂片,相关药品
糖代谢紊乱,轻身减肥片,相关药品
糖代谢紊乱,盐酸西布曲明胶囊,相关药品
糖代谢紊乱,排毒清脂胶囊,相关药品
男性小腹坠痛,呋塞米片,相关药品
男性小腹坠痛,氢氯噻嗪片,相关药品
男性小腹坠痛,布美他尼片,相关药品
男性型肥胖,奥利司他片,相关药品
男性型肥胖,轻身消胖丸,相关药品
男性型肥胖,奥利司他胶囊,相关药品
男性型肥胖,排毒清脂片,相关药品
男性型肥胖,轻身减肥片,相关药品
男性型肥胖,盐酸西布曲明胶囊,相关药品
男性型肥胖,排毒清脂胶囊,相关药品
男性性早熟,达那唑胶囊,相关药品
男性性早熟,注射用醋酸曲普瑞林,相关药品
男性性早熟,抑那通,相关药品
男性性早熟,注射用醋酸亮丙瑞林微球,相关药品
男性性早熟,达菲林,相关药品
男子性功能障碍,金戈,相关药品
难免早产,硫酸镁注射液,相关药品
难免早产,安宝,相关药品
难免早产,盐酸利托君注射液,相关药品
难入睡或易惊醒,氟哌啶醇片,相关药品
难入睡或易惊醒,奋乃静片,相关药品
难入睡或易惊醒,氟哌啶醇注射液,相关药品
难治性腹水,二十五味松石丸,相关药品
难治性腹水,维生素,相关药品
难治性溃疡,明佳欣,相关药品
难治性溃疡,异烟肼片,相关药品
难治性溃疡,西黄丸,相关药品
难治性溃疡,内消瘰疬丸,相关药品
难治性溃疡,利福喷丁胶囊,相关药品
难治性贫血,苯妥英钠片,相关药品
喃喃重复自语,醒脑安神片,相关药品
喃喃重复自语,紫雪,相关药品
喃喃重复自语,苯妥英钠片,相关药品
喃喃重复自语,小儿脐风散,相关药品
喃喃重复自语,氟哌啶醇片,相关药品
囊性坏死,加衡,相关药品
囊性坏死,优甲乐,相关药品
囊性坏死,雷替斯,相关药品
囊性坏死,注射用盐酸博莱霉素,相关药品
囊性坏死,注射用盐酸博来霉素,相关药品
睾丸增大和变硬,尤金,相关药品
睾丸增大和变硬,美卓乐,相关药品
睾丸增大和变硬,醋酸氢化可的松片,相关药品
睾丸增大和变硬,氢化可的松片,相关药品
睾丸增大和变硬,醋酸可的松注射液,相关药品
睡后手指出现麻木或烧灼痛而致醒,肌醇烟酸酯片,相关药品
睡后手指出现麻木或烧灼痛而致醒,富路通,相关药品
睡后手指出现麻木或烧灼痛而致醒,乐喜林,相关药品
睡后手指出现麻木或烧灼痛而致醒,盐酸丁咯地尔片,相关药品
睡后手指出现麻木或烧灼痛而致醒,毛冬青片,相关药品
睡觉背部酸痛,抑眩宁胶囊,相关药品
睡觉背部酸痛,龙骨颈椎胶囊,相关药品
睡觉背部酸痛,骨刺宁胶囊,相关药品
睡觉背部酸痛,颈痛胶囊,相关药品
睡觉背部酸痛,沉香十七味丸,相关药品
睡觉背部酸痛,治伤胶囊,相关药品
睡觉后全身大汗淋漓,阿胶牡蛎口服液,相关药品
睡觉后全身大汗淋漓,五味安神颗粒,相关药品
睡觉后全身大汗淋漓,知柏地黄丸,相关药品
睡觉后全身大汗淋漓,参术儿康糖浆,相关药品
睡觉后全身大汗淋漓,玉屏风口服液,相关药品
睡觉后全身大汗淋漓,复方聚维酮碘搽剂,相关药品
睡觉后全身大汗淋漓,生脉饮,相关药品
睡觉后全身大汗淋漓,复方紫荆皮水杨酸溶液,相关药品
睡觉时突然抽搐一下,盐酸甲氯芬酯胶囊,相关药品
睡觉时突然抽搐一下,地塞米松磷酸钠注射液,相关药品
睡觉时心跳加快,通脉颗粒,相关药品
子宫出血,益玛欣,相关药品
子宫出血,独一味颗粒,相关药品
子宫出血,达芙通,相关药品
子宫出血,妇科止血灵胶囊,相关药品
子宫出血,断血流滴丸,相关药品
子宫出血,断血流胶囊,相关药品
子宫出血,止血宁胶囊,相关药品
子宫出血,止血宁片,相关药品
囊性肿块,金刚藤口服液,相关药品
囊性肿块,小金胶囊,相关药品
囊性肿块,金刚藤软胶囊,相关药品
囊性肿块,桂枝茯苓胶囊,相关药品
囊性肿块,红金消结胶囊,相关药品
囊性肿块,红金消结片,相关药品
子宫附件肿块,金刚藤口服液,相关药品
子宫附件肿块,小金胶囊,相关药品
子宫附件肿块,金刚藤软胶囊,相关药品
子宫附件肿块,桂枝茯苓胶囊,相关药品
子宫附件肿块,红金消结胶囊,相关药品
子宫附件肿块,红金消结片,相关药品
子宫高度低于妊娠周数,安胎丸,相关药品
子宫高度低于妊娠周数,千金保孕丸,相关药品
子宫高度低于妊娠周数,欣普贝生,相关药品
子宫颈变大,平消片,相关药品
子宫颈变大,匹服平,相关药品
子宫颈变大,和乐生,相关药品
子宫颈变大,顺铂注射液,相关药品
子宫痉挛性狭窄环,益玛欣,相关药品
子宫痉挛性狭窄环,诺仕帕,相关药品
子宫痉挛性狭窄环,达芙通,相关药品
子宫痉挛性狭窄环,保胎灵胶囊,相关药品
子宫痉挛性狭窄环,孕康口服液,相关药品
子宫痉挛性狭窄环,安胎丸,相关药品
子宫痉挛性狭窄环,固肾安胎丸,相关药品
右上腹痛,舒肝益脾胶囊,相关药品
右下腹痛,肿节风软胶囊,相关药品
右下腹痛,肿节风胶囊,相关药品
右下腹痛,阑尾消炎片,相关药品
右下腹痛,阑尾消炎丸,相关药品
右下腹痛,妇炎舒片,相关药品
右下腹痛,清热消炎宁片,相关药品
右下腹压痛,肿节风软胶囊,相关药品
右下腹压痛,肿节风胶囊,相关药品
右下腹压痛,阑尾消炎片,相关药品
右下腹压痛,阑尾消炎丸,相关药品
右下腹压痛,妇炎舒片,相关药品
右下腹压痛,清热消炎宁片,相关药品
右下腹痛伴呕吐,新红康,相关药品
右下腹痛伴呕吐,塞克硝唑胶囊,相关药品
右下腹痛伴呕吐,甲硝唑片,相关药品
右下腹痛伴呕吐,替硝唑胶囊,相关药品
右下腹痛伴呕吐,替硝唑片,相关药品
右下腹痛伴呕吐,乐易扶,相关药品
右下腹可触及柔软腊肠样肿块,阿苯达唑片,相关药品
血离脉络,甲钴胺分散片,相关药品
血浆胆固醇水平高,奇莫欣,相关药品
血浆胆固醇水平高,胸腺肽肠溶片,相关药品
血浆胆固醇水平高,脾氨肽口服冻干粉,相关药品
血浆胆固醇水平高,多糖蛋白片,相关药品
血精,康尼,相关药品
血精,玫满,相关药品
血精,十六味马蔺子丸,相关药品
血精,美克威,相关药品
血精,盐酸米诺环素胶囊,相关药品
血流不畅,威麦宁胶囊,相关药品
血流不畅,转移因子口服溶液,相关药品
血流不畅,紫龙金片,相关药品
血流不畅,复方万年青胶囊,相关药品
血流不畅,密盖息,相关药品
血流不畅,汉防己甲素片,相关药品
血流不畅,消癌平片,相关药品
血脑屏障通透性高,麦通纳,相关药品
血脑屏障通透性高,欧开,相关药品
血脑屏障通透性高,注射用七叶皂苷钠,相关药品
血脑屏障通透性高,甘油氯化钠注射液,相关药品
血流阻力增加,蹄鞘胶囊,相关药品
血尿,呋塞米片,相关药品
血尿,肾炎安胶囊,相关药品
血尿,肾炎四味胶囊,相关药品
血尿,肾复康胶囊,相关药品
血尿,肾复康片,相关药品
血尿,肾炎消肿片,相关药品
血尿,血尿胶囊,相关药品
血流动力学障碍,心肝宝胶囊,相关药品
血流动力学障碍,盐酸艾司洛尔注射液,相关药品
血流动力学障碍,盐酸胺碘酮注射液,相关药品
血流动力学障碍,爱络,相关药品
血流动力学障碍,注射用盐酸艾司洛尔,相关药品
外貌苍老,赖氨葡锌颗粒,相关药品
外貌苍老,葡萄糖酸锌颗粒,相关药品
外貌苍老,维生素,相关药品
外伤性遗忘症,健朗星,相关药品
外伤性遗忘症,吡拉西坦片,相关药品
外伤性遗忘症,欧来宁,相关药品
外伤性遗忘症,培磊能,相关药品
外伤性遗忘症,泰舒达,相关药品
外伤性遗忘症,安理申,相关药品
外伤性遗忘症,氢溴酸加兰他敏缓释片,相关药品
